TRAVEL_ID,TRAVEL_LENGTH,total_payment,visit_move_cnt,IS_FAILED_TRIP,total_payment_per_day,visit_move_cnt_per_day
a_a004535,2,-0.19947713592159094,6,0,-0.09276053933797652,3.0
a_a006716,2,-0.32507337383694884,8,0,-0.29192942237450703,4.0
a_a018142,2,1.984184727834064,3,0,3.37006208618352,1.5
a_a003336,2,-0.42212501222608906,5,0,-0.4458326501754625,2.5
a_a000949,4,0.78531154773292,20,0,0.44363747520358865,5.0
a_a001712,3,-0.4363973119891979,13,0,-0.5061868571562292,4.333333333333333
a_a005678,2,-0.3678902731262754,8,0,-0.3598279052278697,4.0
a_a000588,4,11.934832122673557,15,0,9.284019942711408,3.75
a_a002602,4,2.3124476223855677,10,0,1.654493752755223,2.5
a_a006479,2,-0.5077588108047422,3,0,-0.5816296158821878,1.5
a_a017819,2,-0.21374943568469978,7,0,-0.11539336695576408,3.5
a_a002674,2,-0.38501703284200606,5,0,-0.3869872983692148,2.5
a_a004298,2,-0.21089497573207802,10,0,-0.11086680143220658,5.0
a_a001871,2,0.7938749275907854,5,0,1.4824842628600376,2.5
c_c006073,2,-0.47350529137328096,2,0,-0.5273108295994977,1.0
a_a002930,3,0.09453223919845148,6,0,0.05510726776490216,2.0
a_a006279,2,-0.3050921541685965,7,0,-0.26024346370960444,3.5
a_a004787,2,-0.4677963714680374,3,0,-0.5182576985523827,1.5
a_a006554,2,-0.4421062318944415,3,0,-0.477518608840365,1.5
a_a010145,2,-0.5077588108047422,4,0,-0.5816296158821878,2.0
a_a006412,2,-0.3964348726524931,4,0,-0.40509356046344486,2.0
a_a002282,2,-0.09386211767458541,11,0,0.07472238503365142,5.5
a_a009660,2,-0.3079466141212182,4,0,-0.26477002923316195,2.0
a_a005161,2,-0.05104521838525884,3,0,0.14262086788701409,1.5
a_a014377,2,-0.3964348726524931,5,0,-0.40509356046344486,2.5
a_a002711,3,-0.01964615890641936,10,0,-0.06560114619663145,3.3333333333333335
a_a005141,2,0.06598763967223377,3,0,0.3282100543528721,1.5
a_a001103,4,0.51128339228123,18,0,0.22636233007282808,4.5
a_a005247,4,1.0336495636110141,9,0,0.6405430754783404,2.25
a_a006467,2,-0.42212501222608906,2,0,-0.4458326501754625,1.0
a_a017825,2,0.0916777792458297,5,0,0.3689491440648897,2.5
a_a017837,2,0.043151960051259604,5,0,0.291997530164412,2.5
a_a005610,2,-0.2993832342633529,4,0,-0.2511903326624894,2.0
a_a017827,2,-0.3079466141212182,4,0,-0.26477002923316195,2.0
a_a006578,2,-0.3507635134105448,3,0,-0.33266851208652465,1.5
a_a002718,4,-0.4934865110416333,12,0,-0.5703132020732941,3.0
a_a002053,2,-0.4449606918470632,6,0,-0.4820451743639225,3.0
a_a002377,3,0.4656120330392817,12,0,0.4474096131398866,4.0
a_a005244,3,1.0907387626634495,7,0,1.1082881795792832,2.3333333333333335
a_a009809,3,0.5141378522338518,8,0,0.4987106890735383,2.6666666666666665
a_a007649,2,-0.33078229374219237,4,0,-0.30098255342162206,2.0
a_a004639,3,-0.12811563710604665,4,0,-0.1802741394600884,1.3333333333333333
a_a010222,2,-0.41641609232084553,13,0,-0.43677951912834745,6.5
a_a004973,3,-0.21089497573207802,7,0,-0.2677877395822003,2.3333333333333335
a_a001983,2,-0.36503581317365363,6,0,-0.3553013397043122,3.0
a_a005370,2,-0.4306883920839544,4,0,-0.459412346746135,2.0
a_a003114,3,0.3257434953608149,6,1,0.2995418060370078,2.0
a_a006815,2,-0.41356163236822374,4,0,-0.43225295360478994,2.0
a_a001757,3,-0.0852987378167201,9,0,-0.13500848422451328,3.0
a_a005156,2,-0.37074473307889716,4,0,-0.36435447075142724,2.0
a_a004727,3,-0.1338245570112902,6,0,-0.18630956015816513,2.0
a_a007965,2,-0.410707172415602,5,0,-0.4277263880812324,2.5
a_a002785,4,-0.21374943568469978,17,0,-0.34851149141897597,4.25
a_a004987,3,-0.3593268932684101,8,0,-0.4247086777321941,2.6666666666666665
a_a001945,2,-0.23943957525829573,5,0,-0.1561324566677817,2.5
a_a002024,3,0.2772176761662448,6,0,0.2482407301033561,2.0
a_a001353,3,-0.3079466141212182,9,0,-0.37038989144950396,3.0
a_a004994,2,-0.2708386347371352,6,0,-0.2059246774269143,3.0
a_a001486,3,0.7168045088699976,6,0,0.7129681238552606,2.0
a_a017692,2,-0.33078229374219237,4,0,-0.30098255342162206,2.0
a_a011900,2,-0.41641609232084553,4,0,-0.43677951912834745,2.0
a_a015033,2,-0.5077588108047422,4,1,-0.5816296158821878,2.0
a_a005854,2,-0.3422001335526795,4,1,-0.3190888155158521,2.0
a_a006643,2,-0.4392517719418197,4,0,-0.4729920433168075,2.0
a_a004000,2,-0.1823503762058603,2,0,-0.06560114619663145,1.0
a_a014308,2,-0.24514849516353926,5,0,-0.16518558771489672,2.5
a_a006446,2,0.2486730766400271,7,0,0.6179102478605528,3.5
a_a010159,2,-0.2993832342633529,9,0,-0.2511903326624894,4.5
b_b006472,2,-0.5077588108047422,2,0,-0.5816296158821878,1.0
a_a005989,3,0.3086167356450843,8,0,0.28143554394277775,2.6666666666666665
a_a017921,2,-0.4991954309468769,5,1,-0.5680499193115153,2.5
a_a008124,4,-0.3222189138843271,9,0,-0.43451623636656866,2.25
a_a010385,2,-0.41641609232084553,7,0,-0.43677951912834745,3.5
a_a018152,2,-0.3621813532210319,4,0,-0.3507747741807547,2.0
a_a001600,3,0.27436321621362303,10,0,0.24522301975431765,3.3333333333333335
a_a003837,3,-0.28225647454762226,12,0,-0.3432304983081589,4.0
a_a008026,2,-0.20518605582683447,4,1,-0.10181367038509155,2.0
a_a003188,3,0.8595275065010861,6,0,0.8638536413071776,2.0
a_a001605,4,-0.27654755464237873,15,0,-0.39830371217810856,3.75
a_a018048,2,-0.4991954309468769,4,0,-0.5680499193115153,2.0
a_a001431,2,-0.38501703284200606,5,0,-0.3869872983692148,2.5
a_a003289,4,-0.22516727549518686,8,0,-0.357564622466091,2.0
a_a001747,3,-0.07102643805361124,9,0,-0.11991993247932159,3.0
a_a002732,2,-0.5077588108047422,4,0,-0.5816296158821878,2.0
a_a017639,2,-0.4421062318944415,3,0,-0.477518608840365,1.5
a_a008556,2,-0.15095131672702083,3,0,-0.01580892543749882,1.5
a_a002814,4,0.5883538110020179,22,0,0.2874709646408545,5.5
a_a010070,2,-0.4392517719418197,4,0,-0.4729920433168075,2.0
a_a000852,3,0.046006420003881374,14,0,0.0038061918312504413,4.666666666666667
a_a002673,2,-0.36503581317365363,9,0,-0.3553013397043122,4.5
a_a005365,2,0.0916777792458297,3,0,0.3689491440648897,1.5
a_a005750,2,-0.3022376942159747,2,0,-0.2557168981860469,1.0
a_a000729,4,-0.005373859143310505,8,0,-0.18329184980912677,2.0
a_a003323,2,-0.3536179733631666,7,0,-0.33719507761008216,3.5
a_a007358,2,-0.5077588108047422,4,1,-0.5816296158821878,2.0
a_a008658,4,1.4275650370728186,10,1,0.9528760966038088,2.5
a_a001515,2,-0.17093253639537323,6,0,-0.0474948841024014,3.0
a_a018098,2,0.1116589989141821,2,0,0.4006351027297923,1.0
a_a012502,3,1.159245801526372,10,0,1.1807132279562034,3.3333333333333335
a_a003179,3,-0.42212501222608906,15,0,-0.49109830541103755,5.0
b_b010290,2,-0.32792783378957063,4,0,-0.29645598789806454,2.0
b_b007694,2,-0.4963409709942551,6,0,-0.5635233537879578,3.0
a_a017601,2,-0.410707172415602,5,0,-0.4277263880812324,2.5
a_a012495,3,-0.12240671720080311,9,0,-0.17423871876201175,3.0
a_a002302,2,-0.4563785316575503,11,0,-0.5001514364581526,5.5
a_a017964,2,-0.36503581317365363,2,0,-0.3553013397043122,1.0
a_a005238,2,-0.4049982525103584,3,0,-0.4186732570341174,1.5
a_a003495,2,-0.22516727549518686,4,0,-0.13349962904999413,2.0
a_a005418,2,-0.25656633497402637,9,0,-0.18329184980912677,4.5
a_a005648,2,1.1906448610052116,4,0,2.1116768706345317,2.0
a_a001338,3,0.19443833754021347,6,1,0.16072712998124414,2.0
a_a001828,3,-0.23943957525829573,14,0,-0.29796484307258375,4.666666666666667
a_a011223,2,-0.05960859824312415,4,0,0.12904117131634157,2.0
a_a005152,2,-0.4906320510890116,5,0,-0.5544702227408428,2.5
a_a003980,5,-0.2023315958742127,15,0,-0.38789261147392634,3.0
a_a007585,2,0.948015765032361,5,0,1.7269188011321432,2.5
a_a000669,3,0.17731157782448284,12,0,0.14262086788701409,4.0
c_c008840,2,-0.28511093450024405,4,0,-0.22855750504470188,2.0
a_a002960,2,-0.43354285203657617,5,0,-0.4639389122696925,2.5
a_a005173,2,-0.31080107407384,4,0,-0.26929659475671947,2.0
a_a001732,3,0.9337434652692521,7,0,0.9423141103821746,2.3333333333333335
a_a013587,2,-0.4820686712311463,5,0,-0.5408905261701702,2.5
a_a002275,2,-0.12526117715342489,3,0,0.024930164274518787,1.5
a_a004309,2,-0.4820686712311463,6,0,-0.5408905261701702,3.0
a_a004662,5,0.03173412024077252,11,0,-0.23942126230123995,2.2
a_a000633,2,-0.4906320510890116,7,0,-0.5544702227408428,3.5
a_a005730,2,-0.42212501222608906,3,0,-0.4458326501754625,1.5
a_a009674,2,-0.46208745156279385,6,0,-0.5092045675052677,3.0
a_a011486,4,0.2772176761662448,16,0,0.040773143606970076,4.0
a_a018235,2,-0.5077588108047422,3,0,-0.5816296158821878,1.5
c_c006112,2,-0.4763597513259027,4,0,-0.5318373951230552,2.0
a_a014100,2,-0.46494191151541564,10,0,-0.5137311330288251,5.0
a_a008455,3,0.8281284470222466,5,1,0.8306588274677559,1.6666666666666667
a_a000974,4,-0.10813441743769425,7,0,-0.26477002923316195,1.75
a_a001741,3,-0.12240671720080311,11,0,-0.17423871876201175,3.6666666666666665
a_a000251,4,1.3647669181151396,10,0,0.9030838758446761,2.5
a_a011188,3,0.06884209962485555,7,0,0.027947874623557085,2.3333333333333335
a_a003799,4,0.262945376403136,6,0,0.0294567297980763,1.5
a_a006287,2,-0.3678902731262754,3,0,-0.3598279052278697,1.5
a_a006384,2,-0.45923299161017206,5,0,-0.5046780019817101,2.5
a_a018201,2,-0.1623691565375079,5,0,-0.03391518753172887,2.5
a_a002969,4,0.2600909164505142,13,0,0.027193447036297544,3.25
a_a007921,2,-0.3992893326051149,7,0,-0.40962012598700237,3.5
a_a004316,2,-0.15666023663226436,3,0,-0.024862056484613843,1.5
a_a003489,3,1.8072082107715142,3,0,1.8657334771879068,1.0
a_a005222,3,-0.17664145630061676,7,0,-0.23157521539374024,2.3333333333333335
a_a007821,2,-0.37074473307889716,4,0,-0.36435447075142724,2.0
a_a018122,2,-0.3136555340264618,4,0,-0.273823160280277,2.0
a_a006424,2,-0.4049982525103584,5,0,-0.4186732570341174,2.5
a_a011120,3,-0.08244427786409832,13,0,-0.13199077387547498,4.333333333333333
a_a014526,3,-0.2908198544054876,4,0,-0.3522836293552739,1.3333333333333333
b_b002868,2,-0.45923299161017206,5,0,-0.5046780019817101,2.5
a_a007612,2,-0.21374943568469978,7,0,-0.11539336695576408,3.5
a_a007938,2,-0.3992893326051149,6,0,-0.40962012598700237,3.0
a_a018168,2,-0.5077588108047422,4,1,-0.5816296158821878,2.0
a_a009812,4,-0.2794020145950005,26,0,-0.40056699493988734,6.5
a_a004382,4,0.3571425548396544,17,0,0.10414506093677525,4.25
a_a005167,2,-0.41927055227346727,3,0,-0.44130608465190496,1.5
a_a009706,2,-0.4792142112785245,5,0,-0.5363639606466127,2.5
a_a002369,3,0.32288903540819314,13,0,0.2965240956879695,4.333333333333333
a_a004674,2,-0.3136555340264618,3,0,-0.273823160280277,1.5
a_a002590,3,0.32288903540819314,3,0,0.2965240956879695,1.0
a_a001728,3,-0.3907259527472496,8,0,-0.45790349157161586,2.6666666666666665
a_a000094,4,1.6302316937089645,20,0,1.1135691726901005,5.0
a_a013680,2,-0.37074473307889716,5,0,-0.36435447075142724,2.5
a_a002993,2,0.262945376403136,8,0,0.6405430754783404,4.0
a_a000430,3,-0.4677963714680374,4,0,-0.539381670995651,1.3333333333333333
a_a003707,2,-0.3678902731262754,4,0,-0.3598279052278697,2.0
a_a017522,2,-0.42212501222608906,2,0,-0.4458326501754625,1.0
a_a002447,3,-0.46494191151541564,8,0,-0.5363639606466127,2.6666666666666665
a_a002445,3,-0.23943957525829573,17,0,-0.29796484307258375,5.666666666666667
a_a009619,2,-0.5077588108047422,4,0,-0.5816296158821878,2.0
a_a010489,3,-0.28511093450024405,3,0,-0.3462482086571972,1.0
a_a002166,3,4.110757392537283,11,0,4.301025728861848,3.6666666666666665
a_a000568,3,0.5712270512862873,10,0,0.5590648960543052,3.3333333333333335
a_a000517,3,1.0650486230898537,5,0,1.0811287864379382,1.6666666666666667
a_a006582,2,-0.2908198544054876,5,0,-0.2376106360918169,2.5
a_a003383,3,-0.5077588108047422,5,0,-0.5816296158821878,1.6666666666666667
a_a005726,2,0.03173412024077252,6,0,0.27389126807018194,3.0
a_a015313,2,-0.2651297148318917,5,0,-0.19687154637979928,2.5
a_a006209,3,0.3514336349344109,8,0,0.3267011991783529,2.6666666666666665
a_a006770,2,-0.19091375606372563,6,0,-0.07918084276730399,3.0
a_a003450,2,-0.36503581317365363,7,0,-0.3553013397043122,3.5
a_a007359,2,0.21727401716118763,4,0,0.5681180271014202,2.0
a_a000413,4,0.6026261107651267,18,0,0.2987873784497483,4.5
a_a000013,4,1.2391706801997817,6,0,0.8034994343264108,1.5
a_a005991,2,-0.4877775911363898,4,0,-0.5499436572172852,2.0
a_a006080,3,-0.036772918622149986,5,0,-0.0837074082908615,1.6666666666666667
a_a006559,2,-0.4792142112785245,1,0,-0.5363639606466127,0.5
a_a004454,3,-0.039627378574771756,5,0,-0.08672511863989986,1.6666666666666667
a_a007253,2,-0.47065083142065917,7,0,-0.5227842640759401,3.5
a_a004009,2,-0.4421062318944415,4,0,-0.477518608840365,2.0
a_a002042,3,-0.16522361649012968,16,0,-0.21950437399758685,5.333333333333333
a_a007198,2,-0.33649121364743595,2,0,-0.3100356844687371,1.0
a_a002566,3,0.2772176761662448,10,0,0.2482407301033561,3.3333333333333335
a_a005346,3,-0.22802173544780863,11,0,-0.28589400167643036,3.6666666666666665
a_a001935,3,-0.16522361649012968,11,0,-0.21950437399758685,3.6666666666666665
a_a006350,2,-0.3878714927946278,8,1,-0.3915138638927723,4.0
a_a001904,4,0.9080533256956562,6,1,0.5409586339600752,1.5
a_a001624,4,-0.32507337383694884,8,0,-0.43677951912834745,2.0
a_a000085,4,0.8424007467853555,14,0,0.4889031304391638,3.5
a_a003003,3,0.06313317971961199,16,0,0.02191245392548049,5.333333333333333
a_a004732,3,-0.2794020145950005,5,0,-0.34021278795912047,1.6666666666666667
a_a017643,2,-0.41641609232084553,5,0,-0.43677951912834745,2.5
a_a001817,3,0.05171533990912491,10,0,0.009841612529327038,3.3333333333333335
a_a005297,2,-0.4506696117523068,4,0,-0.49109830541103755,2.0
a_a018087,2,-0.28511093450024405,4,0,-0.22855750504470188,2.0
a_a003138,3,0.07169655957747731,7,0,0.030965584972595512,2.3333333333333335
a_a017744,2,-0.4563785316575503,10,0,-0.5001514364581526,5.0
c_c002932,2,-0.5077588108047422,5,0,-0.5816296158821878,2.5
b_b005996,2,-0.37074473307889716,3,0,-0.36435447075142724,1.5
a_a004269,2,0.12593129867729097,6,0,0.4232679303475798,3.0
a_a017867,2,-0.31080107407384,6,0,-0.26929659475671947,3.0
a_a007163,2,-0.25656633497402637,5,1,-0.18329184980912677,2.5
a_a007950,2,-0.36503581317365363,5,0,-0.3553013397043122,2.5
a_a014783,2,-0.0253550788116629,4,0,0.1833599575990317,2.0
a_a014205,3,-0.18805929611110384,9,0,-0.24364605678989357,3.0
a_a002221,3,0.29719889583459724,8,0,0.2693647025466244,2.6666666666666665
c_c002983,4,-0.5077588108047422,12,0,-0.5816296158821878,3.0
a_a017840,2,-0.5077588108047422,8,0,-0.5816296158821878,4.0
a_a001425,6,1.4018748974992226,17,0,0.4277944958711373,2.8333333333333335
a_a002234,3,-0.4563785316575503,7,0,-0.5273108295994977,2.3333333333333335
a_a003794,3,-0.1538057766796426,5,0,-0.20743353260143346,1.6666666666666667
a_a006990,2,-0.38501703284200606,8,0,-0.3869872983692148,4.0
a_a006218,2,-0.447815151799685,4,0,-0.48657173988748004,2.0
a_a005638,2,-0.29367431435810937,5,0,-0.24213720161537441,2.5
a_a009903,4,1.9042598491606544,11,0,1.3308443178208609,2.75
a_a003139,3,1.7786636112452965,10,0,1.8355563736975236,3.3333333333333335
a_a008359,3,0.5198467721390954,12,0,0.504746109771615,4.0
a_a005160,2,-0.4392517719418197,5,0,-0.4729920433168075,2.5
a_a006133,3,0.29434443588197545,5,0,0.2663469921975861,1.6666666666666667
a_a007260,2,-0.3222189138843271,17,0,-0.2874028568509495,8.5
a_a006914,2,-0.447815151799685,7,1,-0.48657173988748004,3.5
a_a001823,2,-0.4792142112785245,5,0,-0.5363639606466127,2.5
a_a007966,2,-0.33649121364743595,6,0,-0.3100356844687371,3.0
a_a001321,3,0.6340251702439662,7,0,0.6254545237331488,2.3333333333333335
a_a002456,4,0.5541002915705566,18,0,0.2603115714995094,4.5
a_a000536,4,-0.12811563710604665,10,0,-0.2806130085656133,2.5
a_a002184,3,-0.1538057766796426,4,0,-0.20743353260143346,1.3333333333333333
a_a010296,2,-0.41641609232084553,5,0,-0.43677951912834745,2.5
a_a003447,2,-0.4506696117523068,6,0,-0.49109830541103755,3.0
a_a004157,2,-0.4278339321313326,3,0,-0.4548857812225775,1.5
a_a005432,2,-0.23943957525829573,6,0,-0.1561324566677817,3.0
a_a005191,2,0.47988433280239057,7,0,0.9845620552687113,3.5
a_a005707,3,0.10024115910369502,9,0,0.061142688462978885,3.0
a_a017994,2,-0.4278339321313326,6,0,-0.4548857812225775,3.0
a_a013755,2,-0.33649121364743595,6,0,-0.3100356844687371,3.0
a_a018015,2,-0.47065083142065917,3,0,-0.5227842640759401,1.5
a_a000896,3,0.4656120330392817,6,0,0.4474096131398866,2.0
a_a014782,3,-0.21374943568469978,7,0,-0.2708054499312386,2.3333333333333335
a_a007784,2,-0.4820686712311463,5,0,-0.5408905261701702,2.5
a_a007398,2,-0.47350529137328096,3,0,-0.5273108295994977,1.5
a_a001026,3,0.08311439938796439,10,0,0.04303642636874883,3.3333333333333335
b_b006189,2,-0.2537118750214046,5,0,-0.17876528428556926,2.5
a_a005669,2,-0.2908198544054876,4,0,-0.2376106360918169,2.0
a_a004575,2,-0.2993832342633529,4,0,-0.2511903326624894,2.0
a_a011569,3,-0.5020498908994987,5,0,-0.5755941951841111,1.6666666666666667
a_a018143,2,-0.273693094689757,10,0,-0.21045124295047182,5.0
a_a003642,3,0.4884477126602559,13,0,0.47155129593219325,4.333333333333333
a_a003796,3,0.0916777792458297,7,0,0.05208955741586386,2.3333333333333335
a_a015211,3,0.1516214382508869,11,0,0.11546147474566902,3.6666666666666665
a_a000290,3,0.10595007900893856,4,0,0.06717810916105561,1.3333333333333333
a_a004539,3,0.49986555247074294,9,0,0.4836221373283467,3.0
a_a001933,2,-0.16807807644275144,4,0,-0.042968318578843895,2.0
a_a001964,3,-0.0253550788116629,15,0,-0.07163656689470811,5.0
a_a007942,2,-0.4906320510890116,4,0,-0.5544702227408428,2.0
a_a005607,2,-0.37645365298414074,5,0,-0.37340760179854227,2.5
a_a004281,2,-0.47350529137328096,4,0,-0.5273108295994977,2.0
a_a002580,2,-0.47350529137328096,2,1,-0.5273108295994977,1.0
a_a003429,3,0.2686542963083795,9,0,0.23918759905624107,3.0
a_a004026,2,-0.2651297148318917,6,0,-0.19687154637979928,3.0
a_a002345,2,-0.13097009705866844,3,0,0.015877033227403765,1.5
a_a006390,2,-0.5077588108047422,6,0,-0.5816296158821878,3.0
a_a018119,2,-0.41641609232084553,10,0,-0.43677951912834745,5.0
a_a009815,2,-0.42212501222608906,6,0,-0.4458326501754625,3.0
a_a002440,3,0.3971049941763592,10,0,0.37498456476296643,3.3333333333333335
a_a006602,2,-0.37359919303151895,5,0,-0.36888103627498475,2.5
a_a008073,2,-0.47350529137328096,8,0,-0.5273108295994977,4.0
a_a014923,2,-0.2993832342633529,10,0,-0.2511903326624894,5.0
a_a017919,2,-0.43354285203657617,6,0,-0.4639389122696925,3.0
a_a002471,4,0.6625697697701839,16,0,0.34631631644710215,4.0
a_a006528,2,-0.41641609232084553,6,0,-0.43677951912834745,3.0
a_a006406,2,-0.5077588108047422,5,0,-0.5816296158821878,2.5
a_a010370,2,-0.23943957525829573,3,0,-0.1561324566677817,1.5
a_a003288,2,-0.5077588108047422,4,0,-0.5816296158821878,2.0
a_a008471,2,-0.12526117715342489,6,0,0.024930164274518787,3.0
a_a002131,2,-0.3992893326051149,4,0,-0.40962012598700237,2.0
a_a008418,2,-0.36503581317365363,6,0,-0.3553013397043122,3.0
a_a009402,4,0.200147257445457,20,0,-0.020335490961056333,5.0
a_a002881,4,2.418062640632573,8,0,1.738235214941037,2.0
a_a005186,2,-0.5077588108047422,4,0,-0.5816296158821878,2.0
a_a013709,3,0.8652364264063296,8,0,0.8698890620052544,2.6666666666666665
a_a003605,3,0.2572364564978924,8,0,0.2271167576600876,2.6666666666666665
a_a011565,2,-0.4363973119891979,9,0,-0.46846547779325004,4.5
a_a000415,4,-0.20804051577945623,7,0,-0.34398492589541846,1.75
a_a003298,4,0.20871063730332232,4,1,-0.013545642675720063,1.0
a_a004314,2,-0.21660389563732155,6,0,-0.11991993247932159,3.0
a_a001827,3,-0.21374943568469978,4,0,-0.2708054499312386,1.3333333333333333
a_a000809,4,0.2600909164505142,10,0,0.027193447036297544,2.5
a_a006603,2,-0.3621813532210319,6,0,-0.3507747741807547,3.0
a_a010391,2,-0.37074473307889716,4,0,-0.36435447075142724,2.0
c_c006746,3,-0.05675413829050238,9,0,-0.10483138073412991,3.0
a_a000139,2,-0.12526117715342489,4,1,0.024930164274518787,2.0
a_a006771,2,-0.4563785316575503,3,0,-0.5001514364581526,1.5
a_a009689,3,-0.12526117715342489,5,0,-0.1772564291110501,1.6666666666666667
a_a006700,2,-0.33078229374219237,6,0,-0.30098255342162206,3.0
a_a007388,2,-0.4820686712311463,3,0,-0.5408905261701702,1.5
a_a002832,2,-0.2908198544054876,4,0,-0.2376106360918169,2.0
a_a002587,2,-0.42212501222608906,7,0,-0.4458326501754625,3.5
a_a018110,2,-0.37074473307889716,8,0,-0.36435447075142724,4.0
a_a010294,4,-0.3907259527472496,8,0,-0.4888350226492588,2.0
b_b011659,9,-0.5077588108047422,10,0,-0.5816296158821878,1.1111111111111112
a_a002896,2,-0.4563785316575503,8,0,-0.5001514364581526,4.0
a_a007335,2,-0.4449606918470632,4,0,-0.4820451743639225,2.0
a_a001383,3,-0.19662267596896915,8,0,-0.25269918783700857,2.6666666666666665
a_a010502,4,0.5569547515231784,16,0,0.2625748542612882,4.0
a_a006443,2,-0.4820686712311463,7,0,-0.5408905261701702,3.5
a_a017745,2,-0.3050921541685965,7,0,-0.26024346370960444,3.5
a_a006268,2,-0.2908198544054876,4,0,-0.2376106360918169,2.0
a_a007274,2,-0.05104521838525884,3,0,0.14262086788701409,1.5
a_a007412,2,-0.37359919303151895,3,0,-0.36888103627498475,1.5
a_a018215,2,-0.4306883920839544,5,0,-0.459412346746135,2.5
a_a004841,3,0.2401096967821618,8,0,0.20901049556585757,2.6666666666666665
a_a006306,2,-0.3621813532210319,5,0,-0.3507747741807547,2.5
a_a002238,4,0.06884209962485555,14,0,-0.1244464980028791,3.5
a_a000163,2,-0.16522361649012968,4,0,-0.03844175305528638,2.0
a_a007296,2,0.08311439938796439,5,0,0.35536944749421717,2.5
a_a000299,4,0.028879660288150748,10,0,-0.1561324566677817,2.5
a_a008086,4,-0.09957103757982895,5,0,-0.2579801809478257,1.25
a_a007089,2,-0.43354285203657617,3,0,-0.4639389122696925,1.5
a_a017842,2,-0.33649121364743595,8,0,-0.3100356844687371,4.0
a_a009447,2,-0.4763597513259027,3,0,-0.5318373951230552,1.5
a_a003726,3,0.9166167055535215,10,0,0.9242078482879446,3.3333333333333335
a_a017892,2,-0.5077588108047422,5,0,-0.5816296158821878,2.5
a_a002543,5,1.5674335747512855,12,0,0.7346956383683367,2.4
a_a013940,2,-0.07958981791147655,4,0,0.09735521265143898,2.0
a_a013879,2,-0.4049982525103584,4,0,-0.4186732570341174,2.0
a_a008261,3,0.12022237877204742,16,0,0.08226666090624724,5.333333333333333
a_a009400,3,-0.4278339321313326,7,0,-0.4971337261091142,2.3333333333333335
a_a006402,2,-0.46208745156279385,9,0,-0.5092045675052677,4.5
a_a010967,3,3.517029722391955,16,0,3.6733419762618733,5.333333333333333
a_a007640,2,-0.3878714927946278,4,0,-0.3915138638927723,2.0
a_a002624,2,-0.27654755464237873,2,0,-0.21497780847402934,1.0
a_a003704,4,1.4789453162200106,16,0,0.9936151863158263,4.0
a_a005524,2,-0.016791698953797587,6,0,0.19693965416970424,3.0
a_a000389,4,-0.06817197810098946,8,0,-0.2330840705682594,2.0
a_a015325,3,-0.06817197810098946,9,0,-0.11690222213028323,3.0
a_a002280,3,0.2772176761662448,6,0,0.2482407301033561,2.0
a_a006854,2,-0.3165099939790835,7,0,-0.2783497258038345,3.5
a_a017795,2,-0.46208745156279385,4,1,-0.5092045675052677,2.0
a_a002568,2,-0.31080107407384,4,1,-0.26929659475671947,2.0
a_a002005,3,0.026025200335528974,13,0,-0.01731778061201797,4.333333333333333
a_a002740,4,0.7339312685857282,10,0,0.40289838549157103,2.5
a_a002210,3,-0.18805929611110384,6,0,-0.24364605678989357,2.0
a_a017691,2,-0.3878714927946278,3,0,-0.3915138638927723,1.5
a_a008405,2,-0.41927055227346727,3,0,-0.44130608465190496,1.5
a_a002253,3,0.5198467721390954,8,1,0.504746109771615,2.6666666666666665
a_a006270,2,0.3571425548396544,3,0,0.7899197377557383,1.5
a_a008325,4,-0.23943957525829573,18,0,-0.36888103627498475,4.5
a_a011200,3,-0.20518605582683447,10,0,-0.2617523188841236,3.3333333333333335
a_a006626,2,-0.3621813532210319,5,0,-0.3507747741807547,2.5
a_a003667,3,-0.47350529137328096,8,0,-0.5454170916937278,2.6666666666666665
a_a005154,2,-0.4306883920839544,3,0,-0.459412346746135,1.5
a_a002269,2,-0.06246305819574592,6,0,0.12451460579278405,3.0
a_a002441,3,0.37141485460276324,20,0,0.34782517162162135,6.666666666666667
a_a002991,2,-0.4677963714680374,6,0,-0.5182576985523827,3.0
a_a007294,2,-0.4078527124629802,5,0,-0.4231998225576749,2.5
a_a008110,3,0.437067433513064,5,0,0.4172325096495031,1.6666666666666667
a_a007596,2,-0.2508574150687828,2,0,-0.17423871876201175,1.0
b_b006688,2,-0.21089497573207802,5,0,-0.11086680143220658,2.5
a_a009697,3,0.14876697829826513,10,0,0.11244376439663073,3.3333333333333335
a_a003385,2,-0.3393456736000577,5,0,-0.3145622499922946,2.5
a_a010977,2,-0.5077588108047422,2,0,-0.5816296158821878,1.0
a_a006644,2,-0.2794020145950005,3,0,-0.21950437399758685,1.5
a_a005647,2,-0.45352407170492853,3,0,-0.49562487093459506,1.5
a_a004256,3,0.040297500098637834,8,0,-0.002229228866826284,2.6666666666666665
a_a006049,2,0.9337434652692521,3,0,1.7042859735143556,1.5
d_d000936,2,-0.46208745156279385,4,0,-0.5092045675052677,2.0
b_b007934,2,-0.43354285203657617,7,0,-0.4639389122696925,3.5
a_a000997,4,0.12878575862991273,12,0,-0.07691756000552523,3.0
a_a001676,3,-0.32507337383694884,14,0,-0.388496153543734,4.666666666666667
a_a002866,2,-0.4421062318944415,16,0,-0.477518608840365,8.0
a_a004205,2,-0.37359919303151895,8,0,-0.36888103627498475,4.0
a_a003290,2,-0.2993832342633529,6,0,-0.2511903326624894,3.0
