TRAVEL_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_MISSION_CHECK,activity_payment_sum,activity_payment_count,activity_store_count,activity_history_rows,activity_type_unique,lodging_payment_sum,lodging_payment_count,lodging_store_count,IS_FAILED_TRIP,visit_trip_days,visit_move_cnt,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SIDO_3,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_RESIDENCE_CODE,TRAVEL_STATUS_DESTINATION_CODE,activity_per_day,spending_per_day,activity_to_lodging_ratio,companions_per_family,TRAVEL_START_YEAR,TRAVEL_START_MONTH,TRAVEL_END_YEAR,TRAVEL_END_MONTH,TRAVEL_STATUS_ACCOMPANY_CODE,MVMN_NM_CODE,GENDER_CODE,activity_payment_sum_SCALED,activity_payment_count_SCALED,activity_store_count_SCALED,activity_history_rows_SCALED,activity_type_unique_SCALED,lodging_payment_sum_SCALED,lodging_payment_count_SCALED,lodging_store_count_SCALED,visit_trip_days_SCALED,visit_move_cnt_SCALED,AGE_GRP_SCALED,FAMILY_MEMB_SCALED,INCOME_SCALED,HOUSE_INCOME_SCALED,TRAVEL_TERM_SCALED,TRAVEL_NUM_SCALED,TRAVEL_COMPANIONS_NUM_SCALED,activity_per_day_SCALED,spending_per_day_SCALED,activity_to_lodging_ratio_SCALED,companions_per_family_SCALED
a_a014026,4;2;6;22;11;26;2;,2022-10-30,2022-10-31,대중교통 등,2;6;22,146300,5,4,4,3,119000,0,0,0.0,2.0,5.0,11.0,여,20.0,6.0,1.0,1.0,12.0,2.0,7.0,3.0,3.0,42.0,42.0,42.0,서울특별시,경기도,나홀로 여행,1.0,7.0,5.0,0.0,11,41.0,2.5,132650.0,1.2294014336013983,0.0,2022,10,2022,10,6,1,2,0.030497163438704542,0.26066070767357113,0.031931905838150275,-0.8270588420841234,-0.7919998979331215,-0.13577586890552074,-0.5739081956451262,-0.5838882949757308,-0.4992473403540729,-0.6527994263534801,-0.9779913467923742,-1.3452985713724244,-1.0320690192103337,-0.19004349112807123,0.864863100997178,0.1313935881589686,-0.8823169608600477,0.7212370410920094,0.15831867613983325,-0.06819563327399741,-0.8058677396087258
a_a006743,4;6;9;,2022-10-22,2022-10-23,자가용,4;6;9,98000,5,5,7,4,119000,0,0,1.0,2.0,6.0,30.0,여,20.0,5.0,1.0,1.0,2.0,3.0,7.0,2.0,1.0,50.0,47.0,11.0,대전광역시,서울특별시,2인 여행(가족 외),2.0,3.0,1.0,1.0,30,11.0,2.5,108500.0,0.8235224914076352,1.0,2022,10,2022,10,2,2,2,-0.12058219787933466,0.26066070767357113,0.3935448792370698,-0.3280806155885862,-0.06750641070114717,-0.13577586890552074,-0.5739081956451262,-0.5838882949757308,-0.4992473403540729,-0.43165031077576416,-0.9779913467923742,-1.3452985713724244,-0.532162110651273,-0.19004349112807123,-0.7328134233512281,-0.7813337067029262,-0.222412308693253,0.7212370410920094,-0.0524421821653782,-0.06820469715430544,0.6394800941625534
a_a018188,1;22;4;,2022-11-12,2022-11-13,정보없음,4;1;22,55800,2,2,4,2,119000,0,0,1.0,2.0,4.0,41.0,여,20.0,6.0,1.0,5.0,3.0,4.0,9.0,2.0,1.0,50.0,26.0,47.0,경기도,서울특별시,2인 여행(가족 외),3.0,5.0,1.0,1.0,41,11.0,1.0,87400.0,0.4689036226586331,0.2,2022,11,2022,11,2,3,2,-0.25258114296466083,-0.7196834494858274,-0.6912940409596888,-0.8270588420841234,-1.516493385165096,-0.13577586890552074,-0.5739081956451262,-0.5838882949757308,-0.4992473403540729,-0.8739485419311961,-0.9779913467923742,1.7877767531721396,-0.032255202092212235,0.7089174212619758,-0.7328134233512281,-0.7813337067029262,-0.222412308693253,-0.7140128234744944,-0.23658520950450704,-0.0682126163209514,-0.51679817285447
a_a001129,1;22;3;4;7;,2022-08-28,2022-08-30,대중교통 등,22;23;4,103400,5,5,16,5,151200,1,1,0.0,3.0,9.0,41.0,여,30.0,6.0,1.0,1.0,3.0,4.0,7.0,3.0,2.0,42.0,50.0,42.0,경기도,서울특별시,2인 여행(가족 외),2.0,7.0,1.0,1.0,41,11.0,1.6666666666666667,84866.66666666667,0.6838579109926521,1.0,2022,8,2022,8,2,1,2,-0.10369133760775263,0.26066070767357113,0.3935448792370698,1.1688540638980254,0.6569870765308271,0.18632322023965178,1.2158480618986411,1.311900915926484,0.7452321815197817,0.23179703595738382,-0.0839971185235074,-1.3452985713724244,-0.032255202092212235,-0.19004349112807123,0.864863100997178,-0.3249700592719788,-0.222412308693253,-0.07612399477827042,-0.25869400899546086,-0.06820781607206282,0.6394800941625534
a_a017969,22;3;,2022-11-12,2022-11-13,정보없음,1;2;3,7000,4,2,5,3,119000,0,0,1.0,2.0,4.0,11.0,남,30.0,7.0,2.0,4.0,3.0,5.0,7.0,2.0,2.0,42.0,41.0,50.0,서울특별시,경기도,자녀 동반 여행,3.0,8.0,2.0,1.0,11,41.0,2.0,63000.0,0.0588230351005453,0.25,2022,11,2022,11,8,3,1,-0.40522447282636503,-0.0661206780462284,-0.6912940409596888,-0.660732766585611,-0.7919998979331215,-0.13577586890552074,-0.5739081956451262,-0.5838882949757308,-0.4992473403540729,-0.8739485419311961,-0.0839971185235074,1.0045079220359985,0.46765170646684845,-0.19004349112807123,-0.7328134233512281,-0.3249700592719788,-0.222412308693253,0.24282041956984146,-0.4495278572331679,-0.06822177403024814,-0.44453078116590605
a_a012188,22;2;1;3;,2022-11-03,2022-11-04,대중교통 등,1;3;13,28200,4,2,7,5,119000,0,0,0.0,1.0,7.0,11.0,여,30.0,6.0,1.0,1.0,13.0,3.0,7.0,3.0,2.0,41.0,26.0,27.0,서울특별시,경기도,나홀로 여행,1.0,2.0,0.0,0.0,11,41.0,4.0,147200.0,0.2369727985479113,0.0,2022,11,2022,11,6,1,2,-0.33891220657496895,-0.0661206780462284,-0.6912940409596888,-0.3280806155885862,0.6569870765308271,-0.13577586890552074,-0.5739081956451262,-0.5838882949757308,-1.7437268622279276,-0.21050119519804816,-0.0839971185235074,-1.3452985713724244,-0.532162110651273,-0.19004349112807123,0.864863100997178,-0.3249700592719788,-0.8823169608600477,2.1564869056585128,0.285298820584588,-0.06821779568112742,-0.8058677396087258
a_a006668,1;11;2;21;4;,2022-10-08,2022-10-09,자가용,11;21;2,60400,4,4,2,2,119000,0,0,1.0,2.0,6.0,11.0,여,30.0,7.0,2.0,3.0,3.0,8.0,12.0,3.0,4.0,50.0,50.0,41.0,서울특별시,경기도,자녀 동반 여행,1.0,3.0,7.0,2.0,11,41.0,2.0,89700.0,0.5075587600104201,0.6666666666666666,2022,10,2022,10,8,2,2,-0.23819263236294283,-0.0661206780462284,0.031931905838150275,-1.1597109930811482,-1.516493385165096,-0.13577586890552074,-0.5739081956451262,-0.5838882949757308,-0.4992473403540729,-0.43165031077576416,-0.0839971185235074,0.22123909089985752,1.9673724321440305,2.0573587898470462,0.864863100997178,0.587757235589916,0.43749234347354166,0.24282041956984146,-0.2165127468087726,-0.0682117530942554,0.15769748290546018
a_a002989,1;13;4;6;8;,2022-09-24,2022-09-26,자가용,5;1;27,87900,6,5,26,6,97000,1,1,0.0,3.0,9.0,11.0,여,30.0,6.0,1.0,3.0,3.0,1.0,5.0,3.0,3.0,42.0,42.0,41.0,서울특별시,경기도,부모 동반 여행,2.0,9.0,6.0,2.0,11,41.0,2.0,61633.333333333336,0.9061762249873712,0.6666666666666666,2022,9,2022,9,7,2,2,-0.1521743624613677,0.5874420933933706,0.3935448792370698,2.832114818883149,1.3814805637628014,-0.3558435695637131,1.2158480618986411,1.311900915926484,0.7452321815197817,0.23179703595738382,-0.0839971185235074,0.22123909089985752,-1.5319759277693943,-1.0890044035181181,0.864863100997178,0.1313935881589686,0.43749234347354166,0.24282041956984146,-0.46145497274802455,-0.06820285137353117,0.15769748290546018
a_a018209,11;21;27;28;,2022-11-12,2022-11-13,정보없음,11;21;27,28500,2,2,2,2,119000,0,0,1.0,1.0,1.0,11.0,여,30.0,5.0,2.0,3.0,2.0,4.0,8.0,2.0,2.0,41.0,42.0,42.0,서울특별시,경기도,자녀 동반 여행,1.0,7.0,3.0,1.0,11,41.0,2.0,147500.0,0.2394937857665061,0.3333333333333333,2022,11,2022,11,8,3,2,-0.33797382544876997,-0.7196834494858274,-0.6912940409596888,-1.1597109930811482,-1.516493385165096,-0.13577586890552074,-0.5739081956451262,-0.5838882949757308,-1.7437268622279276,-1.5373958886643442,-0.0839971185235074,0.22123909089985752,-0.032255202092212235,0.25943696506695224,-0.7328134233512281,-0.3249700592719788,-0.222412308693253,0.24282041956984146,0.28791696789272725,-0.0682177393837342,-0.32408512835163283
a_a006101,22;23;26;6;,2022-10-29,2022-10-31,대중교통 등,23;9;22,16000,2,2,15,6,176000,1,1,0.0,3.0,10.0,30.0,남,30.0,7.0,1.0,1.0,2.0,6.0,7.0,3.0,2.0,26.0,50.0,11.0,대전광역시,서울특별시,나홀로 여행,3.0,7.0,2.0,1.0,30,11.0,0.6666666666666666,64000.0,0.0909085743831001,1.0,2022,10,2022,10,6,1,1,-0.377073039040395,-0.7196834494858274,-0.6912940409596888,1.002527988399513,1.3814805637628014,0.43439953734525044,1.2158480618986411,1.311900915926484,0.7452321815197817,0.4529461515350998,-0.0839971185235074,-1.3452985713724244,0.9675586150259091,-0.19004349112807123,0.864863100997178,-0.3249700592719788,-0.222412308693253,-1.0329572378226062,-0.44080069953937034,-0.06822105751244578,0.6394800941625534
