TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,PAYMENT_NUM,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,LODGING_TYPE_NM,RSVT_YN_ENC,LODGING_TYPE_CD_ENC,PAYMENT_MTHD_SE_ENC
e_e000997,이포보 오토캠핑장,1,5,Y,3,소스팜 주식회사,서울 강남구 도곡로1길 14,서울 강남구 역삼동 837-26,2023-05-23 09:20:00,1,30000,유스호스텔,1,4,0
e_e000998,새연카라반리조트 가평현리1호점,2,5,Y,3,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,2023-05-22 16:45:00,1,239000,유스호스텔,1,4,0
e_e001001,경기도 양평군 단월면 석산리 산 100-4,0,5,N,2,정보없음,경기도 양평군 단월면 석산리 산 100-4,정보없음,2023-06-09 00:00:00,4,0,유스호스텔,0,4,3
e_e001001,양평불한증막,0,11,N,2,정보없음,경기 양평군 양서면 경강로 1062-4,경기 양평군 양서면 복포리 346-2,2023-06-09 00:00:00,5,30000,리조트,0,10,4
e_e001009,디어스 명동,0,1,Y,2,정보없음,서울 중구 퇴계로 176,서울 중구 남학동 13-2,2023-05-24 00:00:00,1,100000,호텔,1,0,0
e_e001014,더플래츠글램핑,1,5,Y,2,더 플래츠 글램핑,경기 가평군 상면 수목원로 181-28,경기 가평군 상면 행현리 375-4,2023-05-28 09:41:00,3,125243,유스호스텔,1,4,2
e_e001024,브라운도트 시흥정왕점,1,2,Y,2,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-05-23 16:42:00,3,160000,펜션,1,1,2
e_e001025,코지11펜션,0,3,Y,2,정보없음,경기 포천시 신북면 깊이울로 190-1,경기 포천시 신북면 심곡리 730-5,2023-06-04 00:00:00,1,152000,콘도미니엄,1,2,0
e_e001026,더케이플러스펜션,1,3,Y,2,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-05-20 00:00:00,1,92000,콘도미니엄,1,2,0
e_e001030,아난티코드,0,4,Y,6,정보없음,경기 가평군 설악면 유명로 1007-90,경기 가평군 설악면 방일리 717,2023-05-27 00:00:00,1,380000,모텔/여관,1,3,0
e_e001031,썬오브글램핑,1,5,Y,2,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,2023-05-24 00:00:00,1,169000,유스호스텔,1,4,0
e_e001041,곤지암리조트,1,4,Y,4,곤지암리조트,경기 광주시 도척면 도척윗로 278,정보없음,2023-06-05 11:11:00,1,115000,모텔/여관,1,3,0
e_e001049,이비스스타일앰배서더 인천에어포트,1,1,Y,2,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-05-29 14:00:00,3,349812,호텔,1,0,2
e_e001059,이비스앰배서더호텔 수원,0,1,Y,2,정보없음,경기 수원시 팔달구 권광로 132,경기 수원시 팔달구 인계동 1132-12,2023-05-30 00:00:00,4,0,호텔,1,0,3
e_e001060,킹덤키즈풀빌라,1,3,Y,4,킹덤키즈풀빌라리조트 주식회사,경기 가평군 설악면 미사리로 614-28,정보없음,2023-05-29 15:10:00,1,50000,콘도미니엄,1,2,0
e_e001068,그곳에가면펜션,0,3,Y,5,정보없음,경기 안산시 단원구 수영목길 27-51,정보없음,2023-05-28 00:00:00,1,398000,콘도미니엄,1,2,0
e_e001084,채연별장형펜션,1,3,Y,9,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-05-23 00:00:00,1,480000,콘도미니엄,1,2,0
e_e001103,프로비스타호텔,1,1,Y,3,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-05-20 10:01:00,1,132000,호텔,1,0,0
e_e001113,서대문교회,0,10,Y,1,정보없음,서울 마포구 와우산로 141,서울 마포구 서교동 337-9,2023-06-02 00:00:00,4,0,게스트하우스,1,9,3
e_e001117,스토리숲,1,5,Y,2,주식회사 온다,서울 강남구 테헤란로83길 49,서울 강남구 삼성동 152-69,2023-05-24 20:46:00,1,270333,유스호스텔,1,4,0
e_e001118,백학자유로리조트,0,4,Y,3,정보없음,경기 연천군 백학면 노아로491번길 283,경기 연천군 백학면 구미리 321,2023-06-03 00:00:00,1,110000,모텔/여관,1,3,0
e_e001124,골든튤립에버 용인호텔,0,1,Y,2,정보없음,경기 용인시 처인구 포곡읍 전대로78번길 19-2,경기 용인시 처인구 포곡읍 전대리 356-1,2023-05-28 00:00:00,1,135902,호텔,1,0,0
e_e001142,브라운도트 인천송도점,1,1,Y,2,브라운도트호텔 송도,인천 연수구 능허대로 227-7,인천 연수구 옥련동 553-7,2023-06-07 00:00:00,1,71250,호텔,1,0,0
e_e001142,오션솔레뷰호텔,1,1,Y,2,11번가(주),서울 중구 한강대로 416,정보없음,2023-05-30 00:00:00,1,25270,호텔,1,0,0
e_e001149,호텔 베르누이 서울,1,1,Y,4,주식회사 야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-05-18 01:29:00,3,136470,호텔,1,0,2
e_e001150,양평휴캠핑장,1,5,Y,3,주식회사 하비비커뮤니케이션,서울 마포구 어울마당로 136-16,서울 마포구 서교동 347-6,2023-05-21 20:52:00,1,90000,유스호스텔,1,4,0
e_e001164,더리센츠호텔,1,1,Y,2,우림비엔씨(주) 더 리센츠 호텔,서울 동대문구 천호대로 383,서울 동대문구 장안동 415-15,2023-05-26 18:27:00,1,253281,호텔,1,0,0
e_e001166,이비스스타일앰배서더 서울용산,1,1,Y,2,주식회사 트립비토즈,서울 강남구 테헤란로 415,서울 강남구 삼성동 142-41,2023-06-03 10:48:00,1,210600,호텔,1,0,0
e_e001173,산으로간니모,0,5,Y,2,정보없음,경기 가평군 조종면 연인산로 670-321,경기 가평군 조종면 마일리 71,2023-06-04 00:00:00,1,100000,유스호스텔,1,4,0
e_e001174,골드리버호텔,1,1,Y,2,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-05-24 00:00:00,3,292192,호텔,1,0,2
e_e001180,여행스케치펜션,1,3,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-05-26 13:33:00,1,72000,콘도미니엄,1,2,0
e_e001180,클럽아일랜드 글램핑카라반,1,5,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-05-26 02:05:00,1,43200,유스호스텔,1,4,0
e_e001182,비둘기낭캠핑장,1,5,Y,4,포천도시공사,경기 포천시 군내면 청성로 112,경기 포천시 군내면 하성북리 618,2023-05-19 09:03:00,1,33000,유스호스텔,1,4,0
e_e001200,에어비앤비 blessing20,1,11,Y,2,에어비앤비,정보없음,정보없음,2023-05-16 08:24:00,1,67500,리조트,1,10,0
e_e001201,북촌한옥마을,0,6,Y,2,정보없음,서울 종로구 북촌로 53,서울 종로구 가회동 30-2,2023-06-04 00:00:00,1,317000,캠핑,1,5,0
e_e001207,토요코인호텔 서울강남점,1,1,Y,1,아고다페이먼트코리아 유한회사,서울 중구 을지로 100,정보없음,2023-03-28 23:44:00,1,61999,호텔,1,0,0
e_e001218,이포보웰빙캠핑장,1,5,Y,4,소스팜 주식회사,서울 강남구 도곡로1길 14,서울 강남구 역삼동 837-26,2023-04-20 15:02:00,1,80000,유스호스텔,1,4,0
e_e001230,유명산숲속힐링캠프,1,5,Y,3,떠나요닷컴,서울 성동구 광나루로6길 54,서울 성동구 성수동2가 279-14,2023-04-26 19:59:00,1,60000,유스호스텔,1,4,0
e_e001233,호텔 월미여관,1,1,Y,4,월미도 호텔 월미여관,인천 중구 월미로 247-21,인천 중구 북성동1가 98-320,2023-05-17 17:17:00,1,110000,호텔,1,0,0
e_e001243,쉐라톤그랜드 인천호텔,1,1,Y,4,대우송도호텔(주),인천 연수구 컨벤시아대로 153,인천 연수구 송도동 6-9,2023-05-26 12:43:00,1,459800,호텔,1,0,0
e_e001246,월호텔,1,2,Y,2,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-05-27 18:29:00,3,35000,펜션,1,1,2
e_e001247,친지집,0,10,N,1,정보없음,196-255,정보없음,2023-06-03 00:00:00,4,0,게스트하우스,0,9,3
e_e001265,아비엥또,1,3,Y,4,아고다,정보없음,정보없음,2023-05-24 00:00:00,1,156399,콘도미니엄,1,2,0
e_e001271,DMZ마루캠핑장,1,5,Y,4,DMZ마루캠핑장,경기 연천군 중면 군중로 399,경기 연천군 중면 삼곶리 317-3,2023-05-02 21:16:00,3,150000,유스호스텔,1,4,2
e_e001281,하늘향기캠프카라반,1,5,Y,2,11번가,서울 중구 한강대로 416,정보없음,2023-05-28 00:00:00,1,329000,유스호스텔,1,4,0
e_e001312,느티나무그늘아래 캠핑장,1,5,Y,5,느티나무그늘아래 캠핑장,경기 파주시 문산읍 사목로108번길 63-11,경기 파주시 문산읍 사목리 328,2023-04-05 00:00:00,1,115000,유스호스텔,1,4,0
e_e001329,그랜드하얏트서울,1,1,Y,2,하얏트호텔,정보없음,정보없음,2023-06-03 00:00:00,1,302500,호텔,1,0,0
e_e001329,그랜드하얏트서울,2,1,Y,2,하얏트 호텔,정보없음,정보없음,2023-06-02 00:00:00,1,511206,호텔,1,0,0
e_e001341,호반베르디움더프라임아파트,0,10,N,2,정보없음,경기 시흥시 배미골길 23,경기 시흥시 목감동 406,2023-05-27 00:00:00,4,0,게스트하우스,0,9,3
e_e001351,양평몽이네펜션,1,3,Y,2,주식회사떠나요,서울 성동구 광나루로6길 48,서울 성동구 성수동2가 279-14,2023-05-25 12:12:00,1,260000,콘도미니엄,1,2,0
e_e001351,양평몽이네펜션,2,3,Y,2,엔에이치엔케이씨피 주식회사,서울 구로구 디지털로26길 72,서울 구로구 구로동 222-22,2023-05-25 12:12:00,1,260000,콘도미니엄,1,2,0
e_e001372,르메르디앙 서울 명동,0,1,Y,2,정보없음,서울 중구 명동8나길 38,서울 중구 충무로1가 21-17,2023-05-27 00:00:00,4,45000,호텔,1,0,3
e_e001382,은강펜션,1,3,Y,2,에어비앤비,정보없음,정보없음,2023-05-07 17:16:00,1,101666,콘도미니엄,1,2,0
e_e001408,올덴펜션,0,5,Y,2,정보없음,정보없음,경기 가평군 청평면 고성리 22,2023-05-29 00:00:00,4,0,유스호스텔,1,4,3
e_e001408,올덴펜션,1,5,Y,2,올덴 쿡,경기 가평군 청평면 고재길 262-60,정보없음,2023-05-29 15:06:00,1,35000,유스호스텔,1,4,0
e_e001409,클럽레스피아 남양주2호점,1,5,Y,5,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-05-15 20:48:00,1,218960,유스호스텔,1,4,0
e_e001412,안다즈 서울강남,0,1,Y,2,정보없음,서울 강남구 논현로 854,서울 강남구 신사동 603,2023-05-28 00:00:00,4,478240,호텔,1,0,3
e_e001422,금다래캠핑장,1,5,Y,3,금다래캠핑장,경기 가평군 북면 화악산로 1087-24,정보없음,2023-06-03 00:00:00,3,88000,유스호스텔,1,4,2
e_e001428,아이다호텔,0,2,Y,2,정보없음,서울 송파구 올림픽로34길 3-6,서울 송파구 방이동 41-13,2023-06-03 00:00:00,1,80000,펜션,1,1,0
e_e001436,로뎀하우스,0,10,N,4,정보없음,다문리 458-2 로뎀하우스,정보없음,2023-05-28 00:00:00,4,0,게스트하우스,0,9,3
e_e001467,J호텔,1,2,Y,1,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-05-31 00:34:00,1,21000,펜션,1,1,0
e_e001470,호텔캠퍼스,1,2,Y,3,정보없음,정보없음,정보없음,2023-06-01 17:15:00,1,120000,펜션,1,1,0
e_e001482,노보텔스위트앰배서더 서울용산,1,1,Y,2,노보텔 스위트 앰배서더 서울 용산 - 서울드래곤시티,서울 용산구 청파로20길 95,서울 용산구 한강로3가 40-969,2023-05-27 15:00:00,1,277913,호텔,1,0,0
e_e001503,용문산허브찜질방,1,11,N,3,용문산어브찜질방,경기 양평군 용문면 태남길 47,경기 양평군 용문면 연수리 255,2023-06-03 19:12:00,1,45000,리조트,0,10,0
e_e001522,수원산오토캠핑장,1,5,Y,1,포천 수원산오토캠핑장,경기 포천시 군내면 청군로2985번길 50-29,경기 포천시 군내면 직두리 450,2023-06-03 00:00:00,1,120000,유스호스텔,1,4,0
e_e001526,토요코인호텔 서울강남점,1,1,Y,4,토요코인서울강남,서울 서초구 강남대로 323,서울 서초구 서초동 1337-27,2023-06-05 20:24:00,1,99050,호텔,1,0,0
e_e001538,청담채,0,3,Y,6,정보없음,용문로 335번길 5,정보없음,2023-06-03 00:00:00,5,235000,콘도미니엄,1,2,4
e_e001542,쉐라톤그랜드 인천호텔,1,1,Y,3,대우송도호텔(주),인천 연수구 컨벤시아대로 153,인천 연수구 송도동 6-9,2023-06-03 16:41:00,1,327608,호텔,1,0,0
e_e001548,더큐브호텔,0,7,Y,1,정보없음,서울 중구 퇴계로20길 31,서울 중구 남산동2가 18-9,2023-05-31 00:00:00,1,29000,전통숙소,1,6,0
e_e001548,더큐브호텔,1,7,Y,1,더 큐브호텔,서울 중구 퇴계로20길 31,서울 중구 남산동2가 18-9,2023-05-31 17:01:00,1,0,전통숙소,1,6,0
e_e001548,스파렉스사우나,1,11,N,1,스파렉스 굿모닝시티,서울 중구 장충단로 247,서울 중구 을지로6가 18-21,2023-06-01 19:26:00,1,12000,리조트,0,10,0
e_e001554,무의도세렝게티,0,5,N,2,정보없음,정보없음,인천 중구 무의동 산 349-2,2023-06-03 00:00:00,4,0,유스호스텔,0,4,3
e_e001571,오블라디풀빌라,1,3,Y,2,(주)오블라디,경기 파주시 문산읍 문현말길 113-1,정보없음,2023-06-04 15:12:00,1,100000,콘도미니엄,1,2,0
e_e001911,국립아세안자연휴양림,1,9,Y,4,국립자연휴양림관리소,서울 마포구 마포대로 217,서울 마포구 아현동 686,2023-05-18 09:12:00,1,58000,기타,1,8,0
e_e001913,제부도케렌시아,0,4,Y,2,정보없음,경기 화성시 서신면 제부로 327-17,경기 화성시 서신면 송교리 476-7,2023-06-02 00:00:00,1,120000,모텔/여관,1,3,0
e_e001913,제부도케렌시아,1,4,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-01 00:00:00,3,42400,모텔/여관,1,3,2
e_e001914,호텔페이토 강남,2,1,Y,2,(주)호텔페이토,서울 서초구 강남대로 259,서울 서초구 서초동 1361-10,2023-06-09 21:01:00,1,198000,호텔,1,0,0
e_e001916,서울올림픽파크텔,1,1,Y,3,서울올림픽파크텔,서울 송파구 올림픽로 448,정보없음,2023-06-03 00:00:00,1,188100,호텔,1,0,0
e_e001926,밀리오레호텔 명동,1,1,Y,2,밀리오레 호텔 서울 명동,서울 중구 퇴계로 115,서울 중구 충무로1가 24-1,2023-06-04 00:00:00,1,400000,호텔,1,0,0
e_e001935,호텔야자 오산역점,0,2,Y,2,정보없음,경기 오산시 역광장로 73,경기 오산시 오산동 603-10,2023-06-10 00:00:00,1,45000,펜션,1,1,0
e_e001940,M호텔,0,2,Y,2,정보없음,경기 의정부시 시민로122번길 59-10,경기 의정부시 의정부동 136-35,2023-06-04 00:00:00,4,28000,펜션,1,1,3
e_e001940,동교로,0,2,Y,2,정보없음,157-1,정보없음,2023-06-04 00:00:00,4,0,펜션,1,1,3
e_e001950,심포니호텔,0,1,Y,3,정보없음,경기 수원시 영통구 반달로128번길 13,경기 수원시 영통구 영통동 996-5,2023-06-03 00:00:00,1,84500,호텔,1,0,0
e_e001968,탑모텔,0,2,Y,1,정보없음,인천 강화군 송해면 강화대로 792,인천 강화군 송해면 솔정리 576-1,2023-06-06 00:00:00,1,32000,펜션,1,1,0
e_e001987,싱싱하우스협동조합,0,3,Y,5,정보없음,경기 화성시 우정읍 거물동길 14-4,경기 화성시 우정읍 원안리 492,2023-06-06 00:00:00,1,284191,콘도미니엄,1,2,0
e_e001989,헤르츠모텔,1,2,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-02 10:44:00,3,40000,펜션,1,1,2
e_e001996,립모텔,1,2,Y,5,립모텔,경기 파주시 금정20길 15-12,경기 파주시 금촌동 65-17,2023-06-05 00:00:00,1,110000,펜션,1,1,0
e_e001997,솔빛예쁜펜션,0,3,Y,21,정보없음,경기 용인시 처인구 원삼면 두창호수로 222,경기 용인시 처인구 원삼면 두창리 1580-3,2023-06-02 00:00:00,3,150000,콘도미니엄,1,2,2
e_e002045,브라운도트호텔 월곶점,1,2,Y,2,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-02 10:09:00,1,35000,펜션,1,1,0
e_e002049,인트로호텔,1,2,Y,2,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-05-29 11:42:00,1,70000,펜션,1,1,0
e_e002058,곤지암리조트 L빌리지,0,4,Y,6,정보없음,경기 광주시 도척면 도척윗로 278,경기 광주시 도척면 도웅리 533,2023-06-02 00:00:00,1,75000,모텔/여관,1,3,0
e_e002059,성산청소년수련원,0,11,N,4,정보없음,인천 강화군 선원면 충렬사로178번길 116,인천 강화군 선원면 선행리 77,2023-06-03 00:00:00,3,100000,리조트,0,10,2
e_e002064,호텔데쟈트,0,1,Y,2,정보없음,서울 영등포구 영중로4길 9-6,서울 영등포구 영등포동3가 21-9,2023-06-02 00:00:00,4,29000,호텔,1,0,3
e_e002082,포포인츠바이쉐라톤 수원호텔,0,1,Y,2,정보없음,경기 수원시 팔달구 효원로307번길 27,경기 수원시 팔달구 인계동 1122-8,2023-06-03 00:00:00,1,126000,호텔,1,0,0
e_e002097,고색리치아노 오피스텔,1,11,Y,2,에어비앤비,정보없음,정보없음,2023-05-27 10:42:00,1,121306,리조트,1,10,0
e_e002099,호텔캠퍼스,1,1,Y,2,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-05-31 23:46:00,3,26000,호텔,1,0,2
e_e002126,에스라인모텔,1,2,Y,3,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-02 19:13:00,1,47000,펜션,1,1,0
e_e002131,양주해피캠핑장,1,5,Y,8,양주해피캠핑장,경기 양주시 백석읍 기산로471번길 98,경기 양주시 백석읍 기산리 303-2,2023-05-02 09:17:00,3,50000,유스호스텔,1,4,2
e_e002135,평화누리캠핑장,0,5,Y,4,정보없음,정보없음,경기 파주시 문산읍 마정리 613-1,2023-06-04 00:00:00,1,200000,유스호스텔,1,4,0
e_e002148,썬스타,1,1,Y,4,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-02 00:00:00,1,76500,호텔,1,0,0
e_e002161,투데이호텔,1,1,Y,1,동탄투데이호텔,경기 화성시 동탄중심상가1길 30,경기 화성시 반송동 103-8,2023-06-04 00:00:00,1,55000,호텔,1,0,0
e_e002171,한화리조트 산정호수안시,1,4,Y,2,한화호텔앤리조트(주)/산정호수,경기 포천시 영북면 산정호수로 402,경기 포천시 영북면 산정리 454-4,2023-06-05 17:56:00,1,172000,모텔/여관,1,3,0
e_e002182,토담키즈풀빌라펜션,1,3,Y,5,주식회사 떠나요,서울 성동구 광나루로6길 54,서울 성동구 성수동2가 279-14,2023-05-24 14:24:00,1,249000,콘도미니엄,1,2,0
e_e002183,넘버25 사당역점,0,2,Y,2,정보없음,서울 관악구 승방2길 13,서울 관악구 남현동 602-16,2023-06-03 00:00:00,1,28000,펜션,1,1,0
e_e002184,캠프무인텔,1,2,Y,2,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-05 13:00:00,1,30000,펜션,1,1,0
e_e002186,파티오호텔,1,2,Y,2,파티오호텔,인천 미추홀구 주안중로 38,정보없음,2023-06-03 18:38:00,3,55000,펜션,1,1,2
e_e002202,라까사호텔 광명,1,1,Y,2,11번가,서울 중구 한강대로 416,서울 중구 남대문로5가 541,2023-05-31 13:58:00,1,150000,호텔,1,0,0
e_e002204,호운스테이,0,3,Y,4,정보없음,경강로 4809-7,정보없음,2023-06-03 00:00:00,5,400000,콘도미니엄,1,2,4
e_e002214,스파아일랜드,0,11,N,2,정보없음,경기 고양시 일산서구 중앙로 1371,경기 고양시 일산서구 주엽동 81,2023-06-03 00:00:00,1,24000,리조트,0,10,0
e_e002215,Q호텔,1,1,Y,3,에버랜드역 Q,경기 용인시 처인구 포곡읍 전대로110번길 10-3,경기 용인시 처인구 포곡읍 전대리 355-15,2023-06-02 21:22:00,1,132000,호텔,1,0,0
e_e002220,노보텔앰배서더 서울용산,0,1,Y,3,정보없음,서울 용산구 청파로20길 95,서울 용산구 한강로3가 40-969,2023-06-03 00:00:00,4,200000,호텔,1,0,3
e_e002222,어반이스트호텔,1,1,Y,4,(주)인터파크,서울 강남구 삼성로 512,정보없음,2023-06-02 00:00:00,1,140000,호텔,1,0,0
e_e002234,나인트리프리미어호텔 서울판교,1,1,Y,3,나인트리 프리미어 호텔 서울 판교,경기 성남시 수정구 창업로 18,정보없음,2023-05-30 00:00:00,1,182600,호텔,1,0,0
e_e002236,왈츠모텔,1,2,Y,2,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-05-31 10:01:00,3,65000,펜션,1,1,2
e_e002248,소피텔 앰배서더 서울,2,1,Y,1,주식회사트립비토즈,서울 강남구 테헤란로 415,정보없음,2023-04-08 22:50:00,3,660000,호텔,1,0,2
e_e002254,호텔 베르누이 서울,1,1,Y,2,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-04 23:00:00,1,30505,호텔,1,0,0
e_e002255,연천세계캠핑체험존,1,5,Y,3,연천  세계캠핑체험존,경기 연천군 전곡읍 선사로 123,정보없음,2023-05-30 00:00:00,1,35000,유스호스텔,1,4,0
e_e002260,라리아호텔,0,2,Y,1,정보없음,경기 수원시 팔달구 매산로 17-7,경기 수원시 팔달구 매산로1가 43-8,2023-06-06 00:00:00,3,70000,펜션,1,1,2
e_e002266,라비타펜션,1,3,Y,2,주식회사 트립일레븐,서울 금천구 가산디지털1로 171,서울 금천구 가산동 371-41,2023-05-31 02:03:00,1,68999,콘도미니엄,1,2,0
e_e002272,구라이골캠핑장,1,5,Y,6,구라이골캠핑장,경기 포천시 창수면 창동로 497,경기 포천시 창수면 운산리 237-15,2023-06-03 00:00:00,1,140000,유스호스텔,1,4,0
e_e002304,까르르키즈풀빌라,0,3,Y,6,정보없음,경기 가평군 북면 카이저길 58-12,경기 가평군 북면 이곡리 449-8,2023-06-19 00:00:00,4,0,콘도미니엄,1,2,3
e_e002306,은향채,1,6,Y,3,에어비앤비,정보없음,정보없음,2023-05-28 23:07:00,1,173295,캠핑,1,5,0
e_e002308,마루호텔 본관,1,1,Y,2,수원 마루호텔,경기 수원시 팔달구 고화로9번길 33,경기 수원시 팔달구 매산로2가 7-3,2023-06-02 17:02:00,1,60000,호텔,1,0,0
e_e002318,소피텔 앰배서더 서울,0,1,Y,2,정보없음,서울 송파구 잠실로 209,서울 송파구 신천동 29-1,2023-06-05 00:00:00,1,500000,호텔,1,0,0
e_e002323,호텔달,1,2,Y,2,호텔달,경기 수원시 팔달구 화서문로75번길 20,경기 수원시 팔달구 북수동 59-9,2023-06-01 21:10:00,1,0,펜션,1,1,0
e_e002351,네스트호텔,1,1,Y,2,트립비토즈,서울 강남구 테헤란로 415,서울 강남구 삼성동 142-41,2023-06-02 19:38:00,1,198000,호텔,1,0,0
e_e002364,해밀호텔,1,1,Y,2,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-02 00:00:00,1,44800,호텔,1,0,0
e_e002376,k world호텔,1,2,Y,1,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-19 00:00:00,3,40000,펜션,1,1,2
e_e002392,호텔팝리즈프리미어,1,2,Y,1,호텔팝 리즈 프리미어,서울 종로구 수표로22길 16,서울 종로구 낙원동 186,2023-06-08 00:00:00,1,30000,펜션,1,1,0
e_e002394,일소뇨 펜션글램핑,0,3,Y,8,정보없음,경기 양평군 서종면 화서로 170-6,경기 양평군 서종면 수입리 339-29,2023-06-03 00:00:00,5,370000,콘도미니엄,1,2,4
e_e002396,티앤풀빌라펜션,1,5,Y,4,㈜여기어때컴퍼니 ,서울 강남구 봉은사로 479,정보없음,2023-05-11 17:47:00,1,129270,유스호스텔,1,4,0
e_e002415,다온호텔,1,2,Y,2,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-02 18:19:00,1,50000,펜션,1,1,0
e_e002456,홍익아파트,0,10,N,1,정보없음,경기 안성시 금광면 종합운동장로 132,경기 안성시 금광면 신양복리 139-1,2023-06-03 00:00:00,4,0,게스트하우스,0,9,3
e_e002462,얼레이호텔,0,1,Y,3,정보없음,경기 용인시 기흥구 신정로 231,경기 용인시 기흥구 신갈동 536-23,2023-06-07 00:00:00,1,29100,호텔,1,0,0
e_e002467,UH FLAT 더 송도,1,1,Y,2,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-05-31 10:03:00,1,85000,호텔,1,0,0
e_e002467,UH FLAT 더 송도,2,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-05-31 10:03:00,3,135000,호텔,1,0,2
e_e002471,라라키즈풀빌라,1,3,Y,3,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-09 20:16:00,1,85000,콘도미니엄,1,2,0
e_e002471,라라키즈풀빌라,2,3,Y,3,라라키즈풀빌라투,경기 가평군 상면 임초밤안골로 162-14,경기 가평군 상면 임초리 170-6,2023-06-14 18:09:00,1,130000,콘도미니엄,1,2,0
e_e002479,호텔더디자이너스 서울역점,1,1,Y,4,호텔 더 디자이너스 ,서울 용산구 한강대로 305,서울 용산구 갈월동 69-27,2023-05-21 00:00:00,1,378000,호텔,1,0,0
e_e002481,퀸타운호텔,0,2,Y,2,정보없음,경기 고양시 일산동구 정발산로 39,경기 고양시 일산동구 장항동 856-1,2023-06-15 00:00:00,1,70000,펜션,1,1,0
e_e002483,벨라스위트호텔,1,1,Y,2,주식회사 지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,2023-05-31 00:00:00,1,85000,호텔,1,0,0
e_e002491,더존카라반&글램핑,0,5,Y,2,정보없음,경기 포천시 이동면 화동로2076번길 125,경기 포천시 이동면 장암리 148-2,2023-06-23 00:00:00,5,149000,유스호스텔,1,4,4
e_e002495,클럽블루,1,3,Y,19,클럽블루,정보없음,정보없음,2023-07-08 00:00:00,1,700000,콘도미니엄,1,2,0
e_e002506,해여림빌리지,1,5,Y,2,캠핑톡주식회사,서울 중구 청계천로 40,서울 중구 다동 10,2023-05-15 14:34:00,1,60000,유스호스텔,1,4,0
e_e002507,쉬자파크 초가원,1,9,Y,4,양평군청,경기 양평군 양평읍 군청앞길 2,정보없음,2023-05-23 18:24:00,1,170000,기타,1,8,0
e_e002514,핀란드캠핑성,1,5,Y,6,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,2023-05-09 00:00:00,1,350000,유스호스텔,1,4,0
e_e002541,코트야드 바이 메리어트 수원,1,1,Y,2,정보없음,정보없음,정보없음,2023-05-08 22:05:00,1,278000,호텔,1,0,0
e_e002548,CF모텔,0,2,N,2,정보없음,서울 강남구 언주로85길 10,서울 강남구 역삼동 720-33,2023-06-17 00:00:00,1,90000,펜션,0,1,0
