TRAVEL_ID,TRAVELER_ID,TRAVEL_LENGTH
e_e004132,e004132,2
e_e004135,e004135,2
e_e004141,e004141,3
e_e004142,e004142,3
e_e004146,e004146,3
e_e004148,e004148,3
e_e004149,e004149,3
e_e004151,e004151,2
e_e004154,e004154,2
e_e004162,e004162,3
e_e004165,e004165,2
e_e004166,e004166,2
e_e004168,e004168,2
e_e004172,e004172,3
e_e004173,e004173,3
e_e004174,e004174,3
e_e004187,e004187,2
e_e004190,e004190,3
e_e004194,e004194,2
e_e004195,e004195,2
e_e004205,e004205,2
e_e004207,e004207,3
e_e004214,e004214,2
e_e004219,e004219,3
e_e004222,e004222,2
e_e004225,e004225,2
e_e004228,e004228,2
e_e004230,e004230,2
e_e004234,e004234,3
e_e004237,e004237,2
e_e004238,e004238,3
e_e004240,e004240,3
e_e004241,e004241,3
e_e004243,e004243,3
e_e004245,e004245,2
e_e004247,e004247,3
e_e004251,e004251,3
e_e004254,e004254,3
e_e004256,e004256,3
e_e004268,e004268,3
e_e004281,e004281,3
e_e004288,e004288,3
e_e004291,e004291,3
e_e004294,e004294,2
e_e004295,e004295,2
e_e004300,e004300,3
e_e004304,e004304,2
e_e004309,e004309,3
e_e004310,e004310,2
e_e004313,e004313,3
e_e004315,e004315,2
e_e004317,e004317,2
e_e004324,e004324,3
e_e004326,e004326,3
e_e004333,e004333,2
e_e004334,e004334,3
e_e004336,e004336,2
e_e004338,e004338,2
e_e004340,e004340,2
e_e004341,e004341,3
e_e004342,e004342,3
e_e004344,e004344,3
e_e004349,e004349,3
e_e004354,e004354,2
e_e004357,e004357,3
e_e004360,e004360,2
e_e004369,e004369,3
e_e004371,e004371,2
e_e004372,e004372,3
e_e004373,e004373,3
e_e004380,e004380,2
e_e004381,e004381,2
e_e004384,e004384,2
e_e004391,e004391,2
e_e004392,e004392,3
e_e004393,e004393,3
e_e004395,e004395,2
e_e004396,e004396,3
e_e004398,e004398,2
e_e004402,e004402,2
e_e004409,e004409,2
e_e004415,e004415,3
e_e004416,e004416,3
e_e004417,e004417,3
e_e004421,e004421,3
e_e004422,e004422,3
e_e004423,e004423,2
e_e004432,e004432,2
e_e004434,e004434,3
e_e004443,e004443,2
e_e004447,e004447,2
e_e004449,e004449,3
e_e004451,e004451,2
e_e004455,e004455,3
e_e004457,e004457,2
e_e004459,e004459,2
e_e004463,e004463,3
e_e004464,e004464,3
e_e004466,e004466,3
e_e004468,e004468,2
e_e004472,e004472,2
e_e004473,e004473,3
e_e004479,e004479,2
e_e004482,e004482,2
e_e004485,e004485,3
e_e004486,e004486,2
e_e004488,e004488,2
e_e004489,e004489,3
e_e004499,e004499,2
e_e004503,e004503,2
e_e004505,e004505,2
e_e004506,e004506,3
e_e004510,e004510,3
e_e004511,e004511,2
e_e004515,e004515,2
e_e004520,e004520,2
e_e004525,e004525,2
e_e004547,e004547,2
e_e004548,e004548,3
e_e004549,e004549,3
e_e004551,e004551,3
e_e004552,e004552,3
e_e004557,e004557,2
e_e004561,e004561,2
e_e004563,e004563,3
e_e004565,e004565,2
e_e004567,e004567,2
e_e004573,e004573,3
e_e004575,e004575,2
e_e004587,e004587,2
e_e004588,e004588,2
e_e004589,e004589,2
e_e004592,e004592,2
e_e004596,e004596,3
e_e004602,e004602,2
e_e004606,e004606,2
e_e004612,e004612,2
e_e004614,e004614,2
e_e004617,e004617,3
e_e004623,e004623,2
e_e004627,e004627,2
e_e004629,e004629,2
e_e004634,e004634,2
e_e004640,e004640,2
e_e004644,e004644,2
e_e004645,e004645,2
e_e004651,e004651,2
e_e004653,e004653,2
e_e004655,e004655,2
e_e004657,e004657,3
e_e004658,e004658,2
e_e004668,e004668,3
e_e004673,e004673,4
e_e004675,e004675,4
e_e004678,e004678,3
e_e004681,e004681,3
e_e004685,e004685,2
e_e004687,e004687,3
e_e004688,e004688,2
e_e004695,e004695,3
e_e004703,e004703,5
e_e004709,e004709,3
e_e004712,e004712,2
e_e004716,e004716,4
e_e004717,e004717,2
e_e004719,e004719,2
e_e004720,e004720,2
e_e004722,e004722,4
e_e004724,e004724,2
e_e004729,e004729,2
e_e004730,e004730,4
e_e004733,e004733,3
e_e004772,e004772,2
e_e004773,e004773,3
e_e004774,e004774,5
e_e004780,e004780,4
e_e004782,e004782,4
e_e004784,e004784,3
e_e004792,e004792,4
e_e004799,e004799,3
e_e004800,e004800,4
e_e004815,e004815,3
e_e004818,e004818,2
e_e004819,e004819,2
e_e004821,e004821,3
e_e004830,e004830,3
e_e004839,e004839,4
e_e004843,e004843,4
e_e004845,e004845,2
e_e004854,e004854,4
e_e004857,e004857,4
e_e004858,e004858,4
e_e004859,e004859,3
e_e004860,e004860,4
e_e004861,e004861,3
e_e004864,e004864,3
e_e004865,e004865,4
e_e004867,e004867,4
e_e004868,e004868,4
e_e004877,e004877,3
e_e004878,e004878,2
e_e004879,e004879,4
e_e004881,e004881,2
e_e004882,e004882,4
e_e004885,e004885,2
e_e004899,e004899,3
e_e004905,e004905,4
e_e004914,e004914,3
e_e004915,e004915,2
e_e004917,e004917,3
e_e004919,e004919,4
e_e004925,e004925,2
e_e004927,e004927,3
e_e004931,e004931,2
e_e004941,e004941,2
e_e004945,e004945,3
e_e004948,e004948,3
e_e004952,e004952,2
e_e004961,e004961,3
e_e004970,e004970,2
e_e004975,e004975,2
e_e004976,e004976,2
e_e004977,e004977,3
e_e004979,e004979,4
e_e004983,e004983,2
e_e004984,e004984,3
e_e004987,e004987,3
e_e004989,e004989,2
e_e004990,e004990,4
e_e005011,e005011,2
e_e005014,e005014,5
e_e005015,e005015,2
e_e005025,e005025,3
e_e005026,e005026,3
e_e005028,e005028,3
e_e005102,e005102,2
e_e005106,e005106,2
e_e005110,e005110,3
e_e005111,e005111,2
e_e005116,e005116,3
e_e005127,e005127,4
e_e005154,e005154,4
e_e005156,e005156,2
e_e005157,e005157,2
e_e005160,e005160,3
e_e005166,e005166,2
e_e005170,e005170,2
e_e005172,e005172,4
e_e005175,e005175,2
e_e005185,e005185,2
e_e005187,e005187,2
e_e005189,e005189,2
e_e005194,e005194,2
e_e005197,e005197,3
e_e005201,e005201,3
e_e005206,e005206,3
e_e005207,e005207,2
e_e005217,e005217,4
e_e005219,e005219,2
e_e005220,e005220,3
e_e005221,e005221,3
e_e005223,e005223,2
e_e005234,e005234,3
e_e005235,e005235,4
e_e005238,e005238,2
e_e005239,e005239,3
e_e005240,e005240,2
e_e005242,e005242,3
e_e005245,e005245,4
e_e005247,e005247,3
e_e005257,e005257,3
e_e005258,e005258,4
e_e005263,e005263,6
e_e005264,e005264,2
e_e005271,e005271,3
e_e005278,e005278,3
e_e005290,e005290,2
e_e005294,e005294,3
e_e005311,e005311,2
e_e005314,e005314,3
e_e005317,e005317,3
e_e005318,e005318,2
e_e005321,e005321,3
e_e005327,e005327,2
e_e005331,e005331,4
e_e005334,e005334,4
e_e005335,e005335,2
e_e005340,e005340,3
e_e005341,e005341,3
e_e005344,e005344,2
e_e005345,e005345,4
e_e005351,e005351,3
e_e005368,e005368,3
e_e005370,e005370,2
e_e005391,e005391,2
e_e005395,e005395,2
e_e005407,e005407,4
e_e005408,e005408,3
e_e005418,e005418,4
e_e005421,e005421,3
e_e005423,e005423,2
e_e005438,e005438,3
e_e005440,e005440,3
e_e005442,e005442,3
e_e005443,e005443,3
e_e005446,e005446,2
e_e005447,e005447,4
e_e005448,e005448,5
e_e005472,e005472,2
e_e005476,e005476,4
e_e005483,e005483,2
e_e005484,e005484,2
e_e005485,e005485,3
e_e005488,e005488,3
e_e005495,e005495,2
e_e005497,e005497,2
e_e005504,e005504,3
e_e005506,e005506,4
e_e005510,e005510,2
e_e005517,e005517,2
e_e005518,e005518,2
e_e005527,e005527,2
e_e005528,e005528,3
e_e005532,e005532,3
e_e005551,e005551,2
e_e005553,e005553,2
e_e005555,e005555,2
e_e005562,e005562,3
e_e005570,e005570,2
e_e005573,e005573,2
e_e005575,e005575,2
e_e005577,e005577,3
e_e005579,e005579,3
e_e005585,e005585,2
e_e005590,e005590,3
e_e005591,e005591,4
e_e005598,e005598,2
e_e005599,e005599,2
e_e005602,e005602,2
e_e005605,e005605,2
e_e005617,e005617,3
e_e005619,e005619,4
e_e005627,e005627,2
e_e005642,e005642,3
e_e005645,e005645,4
e_e005662,e005662,3
e_e005664,e005664,4
e_e005665,e005665,2
e_e005676,e005676,2
e_e005679,e005679,3
e_e005682,e005682,2
e_e005706,e005706,2
e_e005711,e005711,2
e_e005713,e005713,2
e_e005716,e005716,2
e_e005718,e005718,4
e_e005745,e005745,2
e_e005752,e005752,2
e_e005759,e005759,4
e_e005763,e005763,3
e_e005765,e005765,2
e_e005775,e005775,2
e_e005781,e005781,4
e_e005790,e005790,3
e_e005793,e005793,3
e_e005803,e005803,2
e_e005804,e005804,2
e_e005807,e005807,2
e_e005810,e005810,2
e_e005813,e005813,4
e_e005822,e005822,2
e_e005826,e005826,2
e_e005831,e005831,2
e_e005833,e005833,3
e_e005840,e005840,2
e_e005853,e005853,2
e_e005860,e005860,3
e_e005862,e005862,2
e_e005863,e005863,3
e_e005876,e005876,3
e_e005885,e005885,2
e_e005886,e005886,3
e_e005891,e005891,3
e_e005899,e005899,2
e_e005910,e005910,2
e_e005915,e005915,2
e_e005922,e005922,4
e_e005926,e005926,3
e_e005930,e005930,3
e_e005935,e005935,2
e_e005940,e005940,3
e_e005945,e005945,4
e_e005947,e005947,3
e_e005961,e005961,2
e_e005965,e005965,2
e_e005970,e005970,2
e_e005973,e005973,2
e_e005978,e005978,3
e_e005999,e005999,2
e_e006003,e006003,2
e_e006005,e006005,2
e_e006014,e006014,3
e_e006016,e006016,3
e_e006022,e006022,3
e_e006025,e006025,2
e_e006028,e006028,2
e_e006029,e006029,2
e_e006030,e006030,3
e_e006032,e006032,2
e_e006033,e006033,2
e_e006041,e006041,3
e_e006042,e006042,3
e_e006050,e006050,3
e_e006052,e006052,2
e_e006057,e006057,2
e_e006059,e006059,3
e_e006069,e006069,3
e_e006073,e006073,2
e_e006081,e006081,3
e_e006086,e006086,3
e_e006090,e006090,2
e_e006098,e006098,2
e_e006100,e006100,4
e_e006128,e006128,2
e_e006133,e006133,2
e_e006136,e006136,4
e_e006145,e006145,2
e_e006151,e006151,3
e_e006153,e006153,3
e_e006157,e006157,3
e_e006177,e006177,2
e_e006179,e006179,4
e_e006198,e006198,2
e_e006203,e006203,2
e_e006208,e006208,2
e_e006213,e006213,3
e_e006214,e006214,2
e_e006218,e006218,2
e_e006221,e006221,3
e_e006224,e006224,2
e_e006225,e006225,2
e_e006226,e006226,2
e_e006251,e006251,2
e_e006255,e006255,2
e_e006261,e006261,2
e_e006272,e006272,2
e_e006291,e006291,2
e_e006314,e006314,2
e_e006315,e006315,2
e_e006321,e006321,2
e_e006324,e006324,2
e_e006333,e006333,2
e_e006341,e006341,2
e_e006348,e006348,2
e_e006351,e006351,2
e_e006352,e006352,2
e_e006355,e006355,2
e_e006359,e006359,2
e_e006371,e006371,2
e_e006406,e006406,2
e_e006407,e006407,2
e_e006414,e006414,2
e_e006416,e006416,2
e_e006422,e006422,2
e_e006423,e006423,2
e_e006424,e006424,2
e_e006432,e006432,2
e_e006439,e006439,2
e_e006446,e006446,2
e_e006447,e006447,2
e_e006448,e006448,2
e_e006452,e006452,2
e_e006458,e006458,2
e_e006460,e006460,2
e_e006463,e006463,2
e_e006474,e006474,2
e_e006483,e006483,2
e_e006486,e006486,2
e_e006489,e006489,2
e_e006491,e006491,2
e_e006492,e006492,2
e_e006495,e006495,2
e_e006497,e006497,3
e_e006505,e006505,2
e_e006506,e006506,2
e_e006507,e006507,2
e_e006510,e006510,2
e_e006513,e006513,2
e_e006517,e006517,2
e_e006528,e006528,2
e_e006529,e006529,2
e_e006531,e006531,2
e_e006534,e006534,2
e_e006537,e006537,2
e_e006544,e006544,2
e_e006546,e006546,2
e_e006550,e006550,2
e_e006552,e006552,2
e_e006554,e006554,3
e_e006555,e006555,2
e_e006557,e006557,2
e_e006572,e006572,2
e_e006575,e006575,2
e_e006577,e006577,2
e_e006585,e006585,2
e_e006587,e006587,2
e_e006588,e006588,2
e_e006591,e006591,2
e_e006592,e006592,2
e_e006593,e006593,2
e_e006600,e006600,2
e_e006602,e006602,2
e_e006783,e006783,2
e_e006785,e006785,2
e_e006786,e006786,2
e_e006788,e006788,2
e_e006789,e006789,2
e_e006791,e006791,2
e_e006793,e006793,2
e_e006794,e006794,2
e_e006795,e006795,2
e_e006796,e006796,2
e_e006800,e006800,2
e_e006801,e006801,2
e_e006802,e006802,2
e_e006804,e006804,2
e_e006805,e006805,2
e_e006808,e006808,2
e_e006810,e006810,2
e_e006813,e006813,2
e_e006815,e006815,2
e_e006816,e006816,2
e_e006818,e006818,2
e_e006820,e006820,2
e_e006823,e006823,2
e_e006826,e006826,2
e_e006828,e006828,2
e_e006830,e006830,2
e_e006831,e006831,2
e_e006833,e006833,2
e_e006834,e006834,2
e_e006837,e006837,2
e_e006840,e006840,2
e_e006844,e006844,2
e_e006846,e006846,2
e_e006849,e006849,2
e_e006851,e006851,2
e_e006852,e006852,2
e_e006853,e006853,2
e_e006854,e006854,2
e_e006855,e006855,2
e_e006856,e006856,2
e_e006861,e006861,2
e_e006862,e006862,2
e_e006863,e006863,2
e_e006865,e006865,2
e_e006867,e006867,2
e_e006869,e006869,2
e_e006871,e006871,2
e_e006874,e006874,2
e_e006875,e006875,2
e_e006876,e006876,2
e_e006877,e006877,2
e_e006879,e006879,2
e_e006880,e006880,2
e_e006882,e006882,2
e_e006883,e006883,2
e_e006884,e006884,2
e_e006886,e006886,2
e_e006887,e006887,2
e_e006890,e006890,2
e_e006892,e006892,2
e_e006893,e006893,2
e_e006894,e006894,2
e_e006895,e006895,2
e_e006896,e006896,2
e_e006897,e006897,2
e_e006899,e006899,2
e_e006900,e006900,2
e_e006901,e006901,2
e_e006902,e006902,2
e_e006905,e006905,2
e_e006906,e006906,2
e_e006907,e006907,2
e_e006908,e006908,2
e_e006909,e006909,2
e_e006911,e006911,2
e_e006912,e006912,2
e_e006913,e006913,2
e_e006914,e006914,2
e_e006915,e006915,2
e_e006918,e006918,2
e_e006919,e006919,2
e_e006920,e006920,2
e_e006921,e006921,2
e_e006922,e006922,2
e_e006924,e006924,2
e_e006926,e006926,2
e_e006927,e006927,2
e_e006929,e006929,2
e_e006930,e006930,2
e_e006932,e006932,2
e_e006933,e006933,2
e_e006934,e006934,2
e_e006935,e006935,2
e_e006936,e006936,2
e_e006937,e006937,2
e_e006939,e006939,2
e_e006941,e006941,2
e_e006944,e006944,2
e_e006946,e006946,2
e_e006947,e006947,2
e_e006949,e006949,2
e_e006950,e006950,2
e_e006951,e006951,2
e_e006952,e006952,2
e_e006953,e006953,2
e_e006954,e006954,2
e_e006955,e006955,2
e_e007132,e007132,2
e_e007137,e007137,2
e_e007139,e007139,2
e_e007145,e007145,2
e_e007155,e007155,2
e_e007166,e007166,2
e_e007169,e007169,2
e_e007170,e007170,2
e_e007172,e007172,2
e_e007174,e007174,2
e_e007175,e007175,2
e_e007192,e007192,2
e_e007193,e007193,2
e_e007196,e007196,2
e_e007198,e007198,2
e_e007200,e007200,2
e_e007202,e007202,2
e_e007203,e007203,2
e_e007205,e007205,2
e_e007207,e007207,2
e_e007213,e007213,2
e_e007214,e007214,2
e_e007216,e007216,2
e_e007217,e007217,2
e_e007218,e007218,2
e_e007219,e007219,2
e_e007221,e007221,2
e_e007227,e007227,2
e_e007228,e007228,2
e_e007231,e007231,2
e_e007236,e007236,2
e_e007239,e007239,2
e_e007242,e007242,2
e_e007243,e007243,2
e_e007245,e007245,2
e_e007249,e007249,2
e_e007255,e007255,2
e_e007269,e007269,2
e_e007270,e007270,2
e_e007272,e007272,2
e_e007277,e007277,2
e_e007289,e007289,2
e_e007294,e007294,2
e_e007296,e007296,2
e_e007301,e007301,2
e_e007304,e007304,2
e_e007306,e007306,2
e_e007310,e007310,2
e_e007311,e007311,2
e_e007312,e007312,2
e_e007315,e007315,2
e_e007316,e007316,2
e_e007328,e007328,2
e_e007332,e007332,2
e_e007334,e007334,2
e_e007338,e007338,2
e_e007339,e007339,2
e_e007341,e007341,2
e_e007342,e007342,2
e_e007354,e007354,2
e_e007357,e007357,2
e_e007362,e007362,2
e_e007379,e007379,2
e_e007385,e007385,2
e_e007388,e007388,2
e_e007391,e007391,2
e_e007394,e007394,2
e_e007399,e007399,2
e_e007402,e007402,2
e_e007403,e007403,2
e_e007409,e007409,2
e_e007421,e007421,2
e_e007425,e007425,2
e_e007430,e007430,2
e_e007431,e007431,2
e_e007437,e007437,2
e_e007441,e007441,2
e_e007450,e007450,2
e_e007452,e007452,2
e_e007453,e007453,2
e_e007460,e007460,2
e_e007474,e007474,2
e_e007480,e007480,2
e_e007482,e007482,2
e_e007484,e007484,2
e_e007488,e007488,2
e_e007491,e007491,2
e_e007497,e007497,2
e_e007504,e007504,2
e_e007509,e007509,2
e_e007512,e007512,2
e_e007515,e007515,2
e_e007518,e007518,2
e_e007527,e007527,2
e_e007533,e007533,2
e_e007534,e007534,2
e_e007538,e007538,2
e_e007540,e007540,2
e_e007546,e007546,2
e_e007548,e007548,2
e_e007552,e007552,2
e_e007557,e007557,2
e_e007562,e007562,2
e_e007567,e007567,2
e_e007572,e007572,2
e_e007573,e007573,2
e_e007574,e007574,2
e_e007575,e007575,2
e_e007581,e007581,2
e_e007583,e007583,2
e_e007584,e007584,2
e_e007585,e007585,2
e_e007586,e007586,2
e_e007590,e007590,2
e_e007591,e007591,2
e_e007593,e007593,2
e_e007597,e007597,2
e_e007598,e007598,2
e_e007603,e007603,2
e_e007606,e007606,2
e_e007607,e007607,2
e_e007610,e007610,2
e_e007615,e007615,2
e_e007621,e007621,2
e_e007625,e007625,2
e_e007631,e007631,2
e_e007634,e007634,2
e_e007637,e007637,2
e_e007643,e007643,2
e_e007647,e007647,2
e_e007653,e007653,2
e_e007656,e007656,2
e_e007660,e007660,2
e_e007673,e007673,2
e_e007674,e007674,2
e_e007677,e007677,2
e_e007678,e007678,2
e_e007679,e007679,2
e_e007682,e007682,2
e_e007684,e007684,2
e_e007689,e007689,2
e_e007690,e007690,2
e_e007693,e007693,2
e_e007704,e007704,2
e_e007705,e007705,2
e_e007708,e007708,2
e_e007743,e007743,2
e_e007745,e007745,2
e_e007746,e007746,2
e_e007748,e007748,2
e_e007749,e007749,2
e_e007752,e007752,2
e_e007753,e007753,2
e_e007756,e007756,2
e_e007757,e007757,2
e_e007758,e007758,2
e_e007759,e007759,2
e_e007760,e007760,2
e_e007761,e007761,2
e_e007764,e007764,2
e_e007765,e007765,2
e_e007766,e007766,2
e_e007767,e007767,2
e_e007768,e007768,2
e_e007770,e007770,2
e_e007772,e007772,2
e_e007773,e007773,2
e_e007775,e007775,2
e_e007778,e007778,2
e_e007779,e007779,2
e_e007781,e007781,2
e_e007783,e007783,2
e_e007788,e007788,2
e_e007789,e007789,2
e_e007791,e007791,2
e_e007792,e007792,2
e_e007793,e007793,2
e_e007794,e007794,2
e_e007796,e007796,2
e_e007797,e007797,2
e_e007800,e007800,2
e_e007802,e007802,2
e_e007803,e007803,2
e_e007804,e007804,2
e_e007806,e007806,2
e_e007807,e007807,2
e_e007809,e007809,2
e_e007812,e007812,2
e_e007815,e007815,2
e_e007816,e007816,2
e_e007817,e007817,2
e_e007818,e007818,2
e_e007819,e007819,2
e_e007821,e007821,2
e_e007822,e007822,2
e_e007825,e007825,2
e_e007826,e007826,2
e_e007829,e007829,2
e_e007831,e007831,2
e_e007832,e007832,2
e_e007833,e007833,2
e_e007834,e007834,2
e_e007835,e007835,2
e_e007836,e007836,2
e_e007837,e007837,2
e_e007838,e007838,2
e_e007839,e007839,2
e_e007845,e007845,2
e_e007847,e007847,2
e_e007848,e007848,2
e_e007850,e007850,2
e_e007851,e007851,2
e_e007852,e007852,2
e_e007853,e007853,2
e_e007856,e007856,2
e_e007858,e007858,2
e_e007860,e007860,2
e_e007861,e007861,2
e_e007862,e007862,2
e_e007863,e007863,2
e_e007866,e007866,2
e_e007867,e007867,2
e_e007868,e007868,2
e_e007869,e007869,2
e_e007870,e007870,2
e_e007871,e007871,2
e_e007872,e007872,2
e_e007875,e007875,2
e_e007876,e007876,2
e_e007878,e007878,2
e_e007879,e007879,2
e_e007882,e007882,2
e_e007883,e007883,2
e_e007885,e007885,2
e_e007886,e007886,2
e_e007890,e007890,2
e_e007895,e007895,2
e_e007914,e007914,2
e_e007925,e007925,2
e_e007937,e007937,2
e_e007971,e007971,2
e_e007976,e007976,2
e_e007977,e007977,2
e_e007979,e007979,2
e_e007981,e007981,2
e_e007995,e007995,2
e_e008006,e008006,2
e_e008007,e008007,2
e_e008027,e008027,2
e_e008030,e008030,2
e_e008053,e008053,2
e_e008056,e008056,2
e_e008057,e008057,2
e_e008069,e008069,2
e_e008076,e008076,2
e_e008079,e008079,2
e_e008089,e008089,2
e_e008098,e008098,2
e_e008113,e008113,2
e_e008119,e008119,2
e_e008124,e008124,2
e_e008129,e008129,2
e_e008133,e008133,2
e_e008165,e008165,2
e_e008170,e008170,2
e_e008174,e008174,2
e_e008178,e008178,2
e_e008181,e008181,2
e_e008195,e008195,2
e_e008201,e008201,2
e_e008211,e008211,2
e_e008214,e008214,2
e_e008218,e008218,2
e_e008231,e008231,2
e_e008243,e008243,2
e_e008245,e008245,2
e_e008247,e008247,2
e_e008250,e008250,2
e_e008258,e008258,2
e_e008283,e008283,2
e_e008286,e008286,2
e_e008290,e008290,2
e_e008291,e008291,2
e_e008292,e008292,2
e_e008293,e008293,2
e_e008294,e008294,2
e_e008295,e008295,2
e_e008296,e008296,2
e_e008297,e008297,2
e_e008298,e008298,2
e_e008299,e008299,2
e_e008300,e008300,2
e_e008301,e008301,2
e_e008302,e008302,2
e_e008303,e008303,2
e_e008304,e008304,2
e_e008305,e008305,2
e_e008307,e008307,2
e_e008309,e008309,2
e_e008310,e008310,2
e_e008311,e008311,2
e_e008312,e008312,2
e_e008313,e008313,2
e_e008319,e008319,2
e_e008320,e008320,2
e_e008321,e008321,2
e_e008322,e008322,2
e_e008323,e008323,2
e_e008324,e008324,2
e_e008326,e008326,2
e_e008328,e008328,2
e_e008329,e008329,2
e_e008330,e008330,2
e_e008332,e008332,2
e_e008333,e008333,2
e_e008334,e008334,2
e_e008338,e008338,2
e_e008341,e008341,2
e_e008342,e008342,2
e_e008344,e008344,2
e_e008346,e008346,2
e_e008347,e008347,2
e_e008348,e008348,2
e_e008354,e008354,2
e_e008355,e008355,2
e_e008364,e008364,2
e_e008369,e008369,2
e_e008390,e008390,2
e_e008404,e008404,2
e_e008407,e008407,2
e_e008414,e008414,2
e_e008478,e008478,2
e_e008483,e008483,2
e_e008489,e008489,2
e_e008506,e008506,2
e_e008508,e008508,2
e_e008510,e008510,2
e_e008514,e008514,2
e_e008520,e008520,2
e_e008528,e008528,2
e_e008530,e008530,2
e_e008534,e008534,2
e_e008545,e008545,2
e_e008547,e008547,2
e_e008560,e008560,2
e_e008562,e008562,2
e_e008565,e008565,2
e_e008577,e008577,2
e_e008583,e008583,2
e_e008606,e008606,2
e_e008648,e008648,2
e_e008650,e008650,2
e_e008656,e008656,2
e_e008658,e008658,2
e_e008664,e008664,2
e_e008666,e008666,2
e_e008672,e008672,2
e_e008677,e008677,2
e_e008686,e008686,2
e_e008695,e008695,2
e_e008711,e008711,2
e_e008722,e008722,2
e_e008723,e008723,2
e_e008735,e008735,2
e_e008736,e008736,2
e_e008740,e008740,2
e_e008746,e008746,2
e_e008771,e008771,2
e_e008785,e008785,2
e_e008790,e008790,2
e_e008798,e008798,2
e_e008803,e008803,2
e_e008809,e008809,2
e_e008810,e008810,2
e_e008881,e008881,2
e_e008897,e008897,2
e_e008908,e008908,2
e_e008911,e008911,2
e_e008918,e008918,2
e_e008954,e008954,2
e_e008957,e008957,2
e_e008970,e008970,2
e_e008982,e008982,2
e_e008999,e008999,2
e_e009006,e009006,2
e_e009043,e009043,2
e_e009055,e009055,2
e_e009056,e009056,2
e_e009078,e009078,2
e_e009081,e009081,2
e_e009102,e009102,2
e_e009106,e009106,2
e_e009112,e009112,2
e_e009122,e009122,2
e_e009147,e009147,2
e_e009156,e009156,2
e_e009168,e009168,2
e_e009180,e009180,2
e_e009181,e009181,2
e_e009186,e009186,2
e_e009194,e009194,2
e_e009224,e009224,2
e_e009260,e009260,2
e_e009279,e009279,2
e_e009305,e009305,2
e_e009339,e009339,2
e_e009343,e009343,2
e_e009361,e009361,2
e_e009366,e009366,2
e_e009374,e009374,2
e_e009380,e009380,2
e_e009382,e009382,2
e_e009397,e009397,2
e_e009412,e009412,2
e_e009419,e009419,2
e_e009457,e009457,2
e_e009465,e009465,2
e_e009496,e009496,2
e_e009504,e009504,2
e_e009505,e009505,2
e_e009513,e009513,2
e_e009517,e009517,2
e_e009536,e009536,2
e_e009539,e009539,2
e_e009550,e009550,2
e_e009556,e009556,2
e_e009566,e009566,2
e_e009567,e009567,2
e_e009572,e009572,2
e_e009575,e009575,2
e_e009590,e009590,2
e_e009592,e009592,2
e_e009593,e009593,2
e_e009601,e009601,2
e_e009622,e009622,2
e_e009627,e009627,2
e_e009629,e009629,2
e_e009632,e009632,2
e_e009634,e009634,2
e_e009636,e009636,2
e_e009655,e009655,2
e_e009660,e009660,2
e_e009675,e009675,2
e_e009684,e009684,2
e_e009686,e009686,2
e_e009694,e009694,2
e_e009695,e009695,2
e_e009700,e009700,2
e_e009702,e009702,2
e_e009738,e009738,2
e_e009740,e009740,2
e_e009752,e009752,2
e_e009757,e009757,2
e_e009762,e009762,2
e_e009770,e009770,2
e_e009771,e009771,2
e_e009772,e009772,2
e_e009800,e009800,2
e_e009806,e009806,2
e_e009814,e009814,2
e_e009836,e009836,2
e_e009841,e009841,2
e_e009845,e009845,2
e_e009857,e009857,2
e_e009858,e009858,2
e_e009876,e009876,2
e_e009895,e009895,2
e_e009909,e009909,2
e_e009910,e009910,2
e_e009925,e009925,2
e_e009940,e009940,2
e_e009943,e009943,2
e_e009951,e009951,2
e_e009957,e009957,2
e_e009968,e009968,2
e_e010014,e010014,2
e_e010017,e010017,2
e_e010028,e010028,2
e_e010037,e010037,2
e_e010043,e010043,2
e_e010049,e010049,2
e_e010055,e010055,2
e_e010064,e010064,2
e_e010076,e010076,2
e_e010097,e010097,2
e_e010106,e010106,2
e_e010125,e010125,2
e_e010129,e010129,2
e_e010150,e010150,2
e_e010160,e010160,2
e_e010164,e010164,2
e_e010174,e010174,2
e_e010198,e010198,2
e_e010199,e010199,2
e_e010200,e010200,2
e_e010205,e010205,2
e_e010220,e010220,2
e_e010221,e010221,2
e_e010222,e010222,2
e_e010230,e010230,2
e_e010231,e010231,2
e_e010233,e010233,2
e_e010237,e010237,2
e_e010238,e010238,2
e_e010240,e010240,2
e_e010243,e010243,2
e_e010247,e010247,2
e_e010248,e010248,2
e_e010249,e010249,2
e_e010252,e010252,2
e_e010254,e010254,2
e_e010255,e010255,2
e_e010256,e010256,2
e_e010259,e010259,2
e_e010261,e010261,2
e_e010263,e010263,2
e_e010268,e010268,2
e_e010270,e010270,2
e_e010271,e010271,2
e_e010272,e010272,2
e_e010274,e010274,2
e_e010277,e010277,2
e_e010281,e010281,2
e_e010302,e010302,2
e_e010313,e010313,2
e_e010316,e010316,2
e_e010322,e010322,2
e_e010325,e010325,2
e_e010336,e010336,2
e_e010343,e010343,2
e_e010355,e010355,2
e_e010365,e010365,2
e_e010366,e010366,2
e_e010370,e010370,2
e_e010371,e010371,2
e_e010372,e010372,2
e_e010375,e010375,2
e_e010377,e010377,2
e_e010386,e010386,2
e_e010387,e010387,2
e_e010390,e010390,2
e_e010404,e010404,2
e_e010415,e010415,2
e_e010434,e010434,2
