oof_base,oof_aug,IS_FAILED_TRIP
0.5010260917571465,0.5001782431456067,1
0.5131268709992601,0.5355073736227064,0
0.500054930370369,0.5001782431456067,0
0.4921887398698974,0.4287811948473051,1
0.4961643179010127,0.4914994919871071,0
0.5094321549355828,0.5332776721697741,0
0.4943478422263112,0.47883138525983954,0
0.4921887398698974,0.4300272070033456,0
0.5346244660853426,0.5440910798690751,1
0.5021520242686646,0.551006024081679,0
0.49185887765365716,0.4280537967585362,0
0.49853339258001406,0.47139006626516927,1
0.5010260917571465,0.5001782431456067,0
0.4932066730206333,0.5086438778081137,0
0.49632410353857903,0.4970715411158009,0
0.5246350311335597,0.5535772184357637,1
0.4959776732374503,0.5000558597576997,1
0.48642393575090714,0.43645181622794543,0
0.5052600303203802,0.5239858268442578,1
0.509871116522428,0.5067347830569251,0
0.512337124963055,0.5141719620506504,0
0.4918419892641058,0.42170014230814423,0
0.4975444462819329,0.4967714229251746,0
0.49805696682823225,0.5015607879379376,0
0.46966351790776456,0.34540073796795273,1
0.5081235127804301,0.5260185559722215,1
0.5090960337082282,0.5414054713599752,1
0.5011860120373892,0.5108871326431351,0
0.5124302957262145,0.5337006092227597,0
0.5043152527003512,0.5311391414416712,0
0.494617698330765,0.5204773350945597,0
0.5010260917571465,0.5020873792664186,0
0.5010260917571465,0.5015607879379376,0
0.5081913132813813,0.493481405691931,0
0.5240976355573878,0.5298535325429781,1
0.49832457142637565,0.47767621729721704,0
0.5236011384130937,0.5195909063479693,0
0.51743686817447,0.5693747162607232,1
0.45899404006622163,0.4784868318656736,0
0.4942757682413858,0.45754582487994006,0
0.486765529118402,0.4783799748359119,0
0.511377614592513,0.5339938155471144,0
0.49805696682823225,0.493829190363936,1
0.5145827712758488,0.5625955855320819,0
0.4938096650297615,0.4964334371670568,1
0.5007679338269438,0.4799150020187048,1
0.5193541961701889,0.6411416390156925,0
0.5361143764722877,0.5221223005590213,0
0.5010260917571465,0.5020873792664186,1
0.49805696682823225,0.4975848134206757,0
0.4947179578865129,0.44340696301571864,0
0.5003548350913336,0.4174886271818776,1
0.4996589903163826,0.46842081642329453,0
0.49832281494654523,0.5537827899763964,0
0.49805696682823225,0.4950076003010232,0
0.5010260917571465,0.5001321458926256,0
0.4622802100423003,0.46049504691356796,0
0.4997312778422488,0.5156005869455832,0
0.5024085394253085,0.4979982236706648,1
0.500054930370369,0.5020873792664186,0
0.49805696682823225,0.493829190363936,0
0.5046817791951758,0.49796852081275755,0
0.5010260917571465,0.4975848134206757,0
0.496153109928047,0.4636067287438071,0
0.5034270162546862,0.49224823201757006,0
0.5030492799297005,0.5070206986033438,0
0.4975935163188744,0.5242090677368326,1
0.5040131225381854,0.5400947370810372,0
0.5010260917571465,0.5001782431456067,1
0.4948016277577059,0.4670816730537546,0
0.4988376011817961,0.5223321628988653,0
0.5094636279123844,0.4824602648864161,0
0.5010260917571465,0.5001782431456067,1
0.4924548836485333,0.5037692658299229,0
0.5029548161304139,0.4883329205682338,0
0.5062075929576789,0.4853874687566105,1
0.46955090983738657,0.4929171178672033,0
0.5424050040228874,0.5423657073764689,0
0.5172998207834674,0.508913289269016,0
0.4876523573580282,0.47153838309410684,0
0.5086547942228813,0.5425222916490517,0
0.5454862768571059,0.5332145001457458,1
0.511919069355999,0.5688936015975617,0
0.5069415422695366,0.42886962496647185,0
0.5010260917571465,0.5020873792664186,0
0.5035214891329641,0.5151728579918039,1
0.4897091254909126,0.46981278123915693,0
0.49805696682823225,0.4975848134206757,0
0.502270942214705,0.51312770691262,0
0.5049470455724867,0.5390817495088914,1
0.5058987182206306,0.5049888852620927,0
0.505003202706993,0.4904471772856254,0
0.4906045793955504,0.5374755102348696,0
0.4980150897376614,0.426057041207041,1
0.5166247179769564,0.5421971675717226,0
0.5043774320953319,0.546965364556827,0
0.5163270646194367,0.5733825432976151,1
0.5098820237600132,0.5271990270196568,0
0.49174586454756103,0.40956244383150325,1
0.500054930370369,0.5020873792664186,1
0.4860262389915016,0.5296070643428173,1
0.49881893884792594,0.524629341823597,1
0.4933683068946396,0.48826697641593064,0
0.5010260917571465,0.5001782431456067,0
0.5061944339147703,0.5095460988907785,1
0.5131175076600989,0.545630985947738,0
0.5107684667349125,0.5218692993938524,1
0.5164396414738528,0.553808679738099,0
0.526508693157894,0.5267877104077658,0
0.5010260917571465,0.5020873792664186,1
0.49805696682823225,0.5001997477454388,1
0.44652702456916626,0.42697143446113806,0
0.49805696682823225,0.4975848134206757,0
0.5218237558550618,0.5609491483141039,0
0.5139481433988874,0.5341110626890597,0
0.5147594950618894,0.6172787418102451,0
0.5173075595718784,0.524719232999653,1
0.5010260917571465,0.504519497875027,0
0.5141792991830112,0.5441149149132901,1
0.5001465061944399,0.5051793847747801,0
0.5142685604063869,0.5289653146913218,1
0.5093309588369154,0.5268817322499196,0
0.5095436444243916,0.5634019541839717,0
0.49514593499610887,0.44161444316460896,0
0.5200115789441527,0.5668242406574445,1
0.5444889687237834,0.5076069065352969,0
0.5010260917571465,0.5015607879379376,1
0.49465032254425595,0.4985441700939208,1
0.5028040508560793,0.5186153322990739,0
0.49805696682823225,0.4950076003010232,0
0.5026146960954854,0.5261501692717401,0
0.51179401670834,0.5381332342373312,0
0.5312923182439984,0.5308008217970273,0
0.5097644887650278,0.5271024867371442,1
0.4930197810291338,0.49702654284114733,0
0.517116870700327,0.5606757517679449,0
0.4572020917797998,0.44581141690295717,1
0.49805696682823225,0.4975848134206757,1
0.5025318290334811,0.522946207525597,0
0.500054930370369,0.5020873792664186,0
0.49805696682823225,0.5001997477454388,1
0.49805696682823225,0.5024804351767599,1
0.5010260917571465,0.5024804351767599,0
0.5034832840082223,0.4977986862902907,0
0.5010260917571465,0.5015607879379376,1
0.4977590891361286,0.4562693783988112,0
0.4939122857072495,0.506375348646741,0
0.49805696682823225,0.4975848134206757,0
0.5010260917571465,0.5001782431456067,0
0.5010260917571465,0.5001782431456067,1
0.5010260917571465,0.5020873792664186,1
0.5001465061944399,0.5058835259644404,0
0.49805696682823225,0.4975848134206757,1
0.4765194847602485,0.5433593419061019,1
0.4773615300569728,0.48589960272364335,0
0.49356327885183826,0.497401687446185,0
0.4780416342854685,0.45945663854204727,0
0.46352322140334595,0.49052223038427095,0
0.5292183296664009,0.5222667194927845,1
0.5114357409681662,0.494339305061646,1
0.5010260917571465,0.4950076003010232,1
0.4986451161917193,0.4719436042113512,0
0.49805696682823225,0.4975848134206757,0
0.515840810202685,0.4674568792102625,1
0.5085493289065987,0.4937098092231068,0
0.5437789964827768,0.5367412757496323,1
0.49140502313244677,0.4594969484827264,0
0.5063634088183004,0.5008738398054182,0
0.49447351536985484,0.5052539170925511,1
0.4979794086985124,0.5148204851241064,1
0.5044701744368041,0.6360308006424659,0
0.5010260917571465,0.5015607879379376,1
0.4630105575462121,0.491574346615147,0
0.49805696682823225,0.4975848134206757,0
0.500054930370369,0.5001782431456067,1
0.49923419336170344,0.48681563324840027,0
0.4946176779132776,0.49557216505859847,0
0.49853339258001406,0.5228458575359135,0
0.5065913047316762,0.5044987843007417,0
0.48430981629086145,0.4205142520982075,0
0.508781515895347,0.5122648199323443,1
0.49777921744229353,0.35537974386634225,0
0.49352021684430913,0.43936667818932745,0
0.49148073653495056,0.4267270591948218,0
0.5010260917571465,0.5001782431456067,0
0.5076044321301726,0.5404616562355984,0
0.48694216447371114,0.43025726484335874,0
0.5010260917571465,0.5035808263531343,1
0.5142037700398798,0.5257756927433345,1
0.502941655520787,0.47149789623186206,0
0.48727556059062316,0.5119932938636239,0
0.4932773009873034,0.43174845481273094,0
0.5017307121866603,0.5330174165359663,0
0.49374487509875603,0.4588462927182554,0
0.5016475021065901,0.45319387681821693,0
0.49533279764784094,0.4467005727507166,0
0.49805696682823225,0.4975848134206757,0
0.49403911999931854,0.4857155016109506,0
0.5010260917571465,0.504519497875027,0
0.4960983822266019,0.504241611754344,1
0.5100252461638969,0.5486074674099951,0
0.5268958639883496,0.5247354494636477,1
0.49315445899395155,0.4192972704584315,1
0.507068715323555,0.5251628851519954,0
0.5167078019637981,0.5027663280128407,0
0.49805696682823225,0.5015607879379376,1
0.49662104529632206,0.4779119599242334,0
0.5124263939158826,0.5144940324036034,0
0.500054930370369,0.5020873792664186,0
0.5013420184747871,0.4733945240346327,1
0.4519400019919677,0.46429252962615863,0
0.5010260917571465,0.5015607879379376,0
0.5234112357145075,0.5640052227439993,1
0.49805696682823225,0.49933753256878294,0
0.5061944339147703,0.5231857258472744,1
0.5196118802351329,0.6101632803217092,1
0.5075225043092173,0.5258841804659954,0
0.5010260917571465,0.5001997477454388,0
0.5010260917571465,0.5024804351767599,0
0.5384945218975988,0.5341056842867179,1
0.5131987138849355,0.507777138731237,1
0.5015798538354063,0.49249494002340216,0
0.4972074067380397,0.4799841393181961,0
0.5173815520862522,0.5580901066124908,0
0.5023015923227009,0.47693830181914476,1
0.5541711965788412,0.556298107623661,1
0.5029002849509385,0.5093710734520625,0
0.5034701235773423,0.5400292668460734,0
0.5023306340607705,0.5361565676498987,0
0.48107657819238947,0.36624490624606904,0
0.47353412226305663,0.4715761467446447,0
0.4895051964097194,0.41579087158246375,0
0.4672739802701673,0.4877094475309006,0
0.5139575058951621,0.5454676303875255,1
0.500054930370369,0.5020873792664186,0
0.5008452773385121,0.503867248041236,0
0.494960157450307,0.4404183129877943,0
0.49718348763976533,0.5108965636049365,1
0.543604159753605,0.535824941188618,0
0.5373006545919939,0.525800676363363,0
0.5000446672309745,0.5114875867934977,0
0.49286473844500167,0.5129346546376191,1
0.4984112280741133,0.5166906856215936,0
0.49472639680238073,0.4123264588307174,0
0.5015358067655477,0.4814379876188739,0
0.48654406228756447,0.5068913134149763,0
0.4848144293537976,0.4372230606844197,0
0.5010260917571465,0.5020873792664186,0
0.48216669368741744,0.31432160410384374,0
0.5100252461638969,0.5421316929519572,1
0.49499271644402437,0.4884583533300375,0
0.5172534148137871,0.5828380091772027,1
0.4955257193697538,0.46898368419904596,0
0.5012782532708748,0.5257606427544007,0
0.4886946878167625,0.4767030815491147,0
0.500054930370369,0.5020873792664186,1
0.5051851631753773,0.5269184610539311,0
0.5066138803433443,0.5029211271518266,0
0.5010260917571465,0.5020873792664186,1
0.49805696682823225,0.5024804351767599,0
0.500054930370369,0.5020873792664186,0
0.5029626463369287,0.4740168956445513,0
0.5057003227743423,0.5180499007827286,1
0.4904967501514236,0.4806365423435347,0
0.509355525414265,0.5635778157522688,0
0.5106899741577311,0.5261356220015897,1
0.4662677228159446,0.4631258442811384,0
0.525605937702468,0.5304623792485527,0
0.3912801425691412,0.46152022232162615,0
0.5016750888469252,0.5093907070274049,1
0.49707454479979374,0.4604449796419228,0
0.48917543542069675,0.45788146557129955,0
0.50989267031456,0.5413360964641755,1
0.48816704346688183,0.4909062662316218,0
0.49963771646107175,0.5329126688550508,0
0.5355958158914695,0.5434609237335739,0
0.49805696682823225,0.4950076003010232,0
0.5010260917571465,0.5020873792664186,0
0.5094421713777669,0.5268874994823377,0
0.508426267009668,0.543132369282348,1
0.5177348809942716,0.5564436342652261,1
0.5010260917571465,0.504519497875027,1
0.5097236588154331,0.5250108138862244,1
0.500054930370369,0.5020873792664186,0
0.49586076603243523,0.4424582033110597,1
0.462476879860797,0.5070737334525208,0
0.534959572750068,0.540650349759452,0
0.4985750664750268,0.5053550798540914,0
0.49944967459491746,0.47835158293511115,1
0.5084666631623777,0.5471279229712731,1
0.5219442962892583,0.52367821807621,0
0.48539639212096325,0.36896918728850914,0
0.5200739973974765,0.5019490580306384,0
0.48782409536980753,0.4155915280382352,0
0.525722763661034,0.5335155417877634,0
0.5084364443004113,0.5272147170029045,0
0.500054930370369,0.5035808263531343,1
0.512561777664422,0.49807959266188595,1
0.49805696682823225,0.5001997477454388,0
0.49804870237622306,0.4870063931367036,0
0.49805696682823225,0.4975848134206757,0
0.5075701284712992,0.5241673607538558,0
0.4894565718599075,0.443764264339259,1
0.5209731249795883,0.509902034789275,0
0.4910832957428215,0.42921123035467523,0
0.49805696682823225,0.4975848134206757,0
0.4945536244141445,0.5253985351373596,0
0.5026041620167019,0.48558770565970827,1
0.4928671596997725,0.5291268139018062,0
0.5010260917571465,0.5035808263531343,0
0.49878665656844196,0.48655910062015767,0
0.5026372258559645,0.47232038496357154,0
0.5097779358293147,0.5240312985566623,0
0.5065445363831531,0.5029535303095353,0
0.49805696682823225,0.5015607879379376,1
0.4993741682805023,0.5277730897980838,0
0.4978713915779284,0.525575610354793,0
0.5077835915626062,0.5396248153300846,0
0.544520737146361,0.5053016365318562,0
0.500054930370369,0.5001782431456067,0
0.49427432215874695,0.5038054137837681,0
0.5098069277934391,0.5295184820773863,0
0.4965056832436197,0.4570145194894841,0
0.5028191464250372,0.46393627550493705,0
0.49541787698662154,0.4444452954284461,0
0.500054930370369,0.5020873792664186,0
0.4904773737607318,0.45464152728102114,0
0.500054930370369,0.5000463216954404,0
0.49829777506923767,0.4511598689779611,0
0.5206146060901139,0.5190370045485937,1
0.4979826575091957,0.5033881298244488,0
0.49932282452425925,0.4851918269147204,0
0.4824126674742277,0.39859781857872295,0
0.5031919926195957,0.5312282396528156,0
0.5067974480867664,0.5375050951739623,1
0.5163270646194367,0.5688171545626545,0
0.49907642062988894,0.5211654560542219,1
0.4688816504763603,0.45078258950718214,0
0.5368729521695141,0.5260293695837215,0
0.500054930370369,0.5020873792664186,0
0.506473818462318,0.5258127035159549,0
0.5316583450043533,0.5405113167862667,0
0.5284655713005607,0.5054293518170938,0
0.4871640030403593,0.40196621354571166,1
0.49805696682823225,0.4975848134206757,0
0.5007497656612224,0.5279878896167745,1
0.5116700702720552,0.5159118672099953,0
0.5024601749664301,0.49579931249105574,1
0.49805696682823225,0.4975848134206757,0
0.5029548161304139,0.49129633385616056,0
0.5189298636859083,0.5433760660933507,0
0.5064701733437528,0.5486102926198831,0
0.4878013959279338,0.44349325619283586,1
0.5403355532075416,0.5292112214815143,0
0.49597921574593234,0.49700668872880455,0
0.4397568379987266,0.49947825121215916,0
0.5010260917571465,0.5001782431456067,0
0.5411139117102592,0.5304046032150231,1
0.500054930370369,0.5020873792664186,0
0.5020586058253825,0.5209811658655196,0
0.49565761098511857,0.4793933101545462,0
0.46115515453423683,0.4550018767719503,0
0.5163270646194367,0.5733305625218731,0
0.4974860910312155,0.528523428776533,0
0.4651420058382244,0.5170403389576186,1
0.5010260917571465,0.5001782431456067,0
0.5131175076600989,0.5446318414211848,0
0.5082071552471694,0.5413448195225125,0
0.49842367630849893,0.4350490476833702,0
0.49818313768545414,0.5094460122324104,0
0.5166247179769564,0.5127694380026149,1
0.511108229410442,0.49317852791543026,0
0.4873223482188922,0.5096650722533609,0
0.5010260917571465,0.5020873792664186,0
0.49805696682823225,0.5001997477454388,0
0.4930104236916841,0.45989662004707665,0
0.5010260917571465,0.5024804351767599,1
0.500054930370369,0.5020873792664186,0
0.5044070716229542,0.4867854477019351,1
0.49643727915355873,0.444122090845549,0
0.442626009040754,0.45734750124609913,0
0.5138368221583333,0.5650400307718292,0
0.5300966885715281,0.5507754782314898,0
0.4997520817281247,0.5487274409851604,0
0.5194091196064547,0.5941055864167316,0
0.5013536865218314,0.5101562788142127,1
0.5010260917571465,0.5000463216954404,0
0.514534818947093,0.5508149552434216,0
0.49597921574593234,0.44879890162497493,1
0.4240069951260389,0.4271620654868854,1
0.49468134171099265,0.4274728833790501,0
0.5051851631753773,0.5213882063952042,0
0.5010260917571465,0.5020873792664186,0
0.5019145196329837,0.5410601084426828,0
0.49805696682823225,0.4975848134206757,0
0.5072501718977235,0.4736648809095728,1
0.535084444762694,0.5442625361387088,1
0.5144867002233683,0.5653114428757638,0
0.5018000046994817,0.5284541169502911,0
0.500054930370369,0.5001782431456067,0
0.5010260917571465,0.5001782431456067,0
0.5154423082509977,0.48322385419414093,0
0.5081235127804301,0.5366696634678954,0
0.4956857985751614,0.47615637121724236,0
0.5010260917571465,0.5000463216954404,0
0.4949962581551208,0.44472041386042865,0
0.5010260917571465,0.5020873792664186,1
0.4841002285972653,0.5170087285910019,0
0.5010260917571465,0.5001782431456067,1
0.5086424647104293,0.5376566114274827,1
0.5010260917571465,0.5020873792664186,0
0.49684777566355276,0.43112422429573405,1
0.5062075929576789,0.5398817175937481,0
0.5010260917571465,0.4975848134206757,0
0.5060752585502045,0.5324833183911869,0
0.5315690477376948,0.5348444941242988,0
0.49805696682823225,0.4975848134206757,0
0.5418437692941525,0.5543897987820692,1
0.5062075929576789,0.542742768175605,0
0.4966204838005381,0.5344454807895416,0
0.4884466131593181,0.4686295888554779,1
0.5034832840082223,0.4887077995730433,0
0.500054930370369,0.5001782431456067,1
0.5193507035652547,0.5330732637338248,0
0.48790814705210706,0.4310053320381615,0
0.5010260917571465,0.4975848134206757,0
0.4981925003504655,0.5027196059141317,0
0.5012492589086717,0.5374099246666267,1
0.500054930370369,0.5020873792664186,0
0.5090523575698688,0.5188539387629433,0
0.5128740804648674,0.5731578635071019,0
0.5010260917571465,0.5020873792664186,0
0.5034832840082223,0.5100114210559396,1
0.5020181869354228,0.4861200814785516,1
0.5010260917571465,0.5015607879379376,0
0.5003982774071343,0.47792555976870454,1
0.5238251415710371,0.5097490697647576,0
0.49805696682823225,0.4975848134206757,1
0.5136621602023879,0.5599305532209843,0
0.4969374672990098,0.513029497989206,1
0.5010260917571465,0.5024804351767599,0
0.5010260917571465,0.5000463216954404,0
0.47159841147791454,0.41233781920713697,0
0.4777607934076541,0.4431152511926974,0
0.5081155609151414,0.5229260747229751,0
0.49805696682823225,0.5001997477454388,0
0.4918419892641058,0.437383649725464,0
0.49662067852486375,0.4398944061955634,0
0.5010260917571465,0.5001782431456067,0
0.521841118942121,0.569766021757278,1
0.47617271602518446,0.4841093566765324,0
0.5174285154058033,0.5766385000324298,0
0.49915144570502884,0.5156357776400841,0
0.49745201668997513,0.5170386906708655,1
0.5149864984185435,0.5621797255421765,0
0.4938257159662619,0.47736388291397047,1
0.49805696682823225,0.4975848134206757,1
0.526670410068028,0.4924834430632521,0
0.5034832840082223,0.5299869884740765,1
0.4393233180182431,0.4338722258336366,0
0.49764637814546875,0.508219988552117,0
0.49805696682823225,0.4975848134206757,1
0.5010260917571465,0.5024804351767599,0
0.5044229232587679,0.38790986608557443,1
0.49805696682823225,0.4950076003010232,0
0.4963040438749006,0.48518606548567317,0
0.5104624279844157,0.5269409593031583,1
0.4936033469296699,0.471544475653713,0
0.500054930370369,0.5020873792664186,0
0.5194091196064547,0.5842516038469194,1
0.49717602542140055,0.4907532430998171,0
0.49805696682823225,0.5024804351767599,1
0.5111515191379646,0.574895356160506,1
0.47315705770643274,0.4957266348861842,0
0.5081235127804301,0.5369726113410211,1
0.4486803786431219,0.47656029255457627,1
0.5090617242882218,0.5298600106278079,1
0.49189190597614935,0.45808633610532906,0
0.5182935732088615,0.5434705316112088,0
0.5056391050325239,0.5027395640609489,1
0.49815653487678013,0.43585875760955683,0
0.4999528759836725,0.4573816374703472,0
0.5012771089187532,0.5359647389406479,0
0.5010260917571465,0.5001782431456067,0
0.5091152847652975,0.5427228005234888,0
0.49805696682823225,0.5024804351767599,0
0.5100252461638969,0.556570881440193,0
0.5034832840082223,0.5336077958716967,0
0.5209249821848816,0.5835410032039933,0
0.49609545891761697,0.4524221204263307,1
0.5097975616018187,0.540016138480959,0
0.49805696682823225,0.4975848134206757,0
0.49805696682823225,0.4975848134206757,0
0.48649786637757325,0.503925376920548,0
0.5010260917571465,0.4950076003010232,0
0.5095436444243916,0.5552577913677789,0
0.49805696682823225,0.4975848134206757,0
0.4824901032692924,0.43827052228542823,0
0.4892564120165881,0.45089293320670465,1
0.4949991661504412,0.49630401138308283,0
0.5016508697442977,0.4576905851698762,1
0.5086959481914395,0.5458587179577763,1
0.49805696682823225,0.5011328452180424,0
0.5125956142118235,0.4760452503313856,1
0.49805696682823225,0.4975848134206757,0
0.49805696682823225,0.49618429608532016,1
0.4867581116568086,0.49457510437023655,0
0.514040947970579,0.5857707509289728,1
0.5529845765291764,0.5345709092587763,1
0.5133572057904521,0.5362789193951146,1
0.5053828472856177,0.4871678829395818,0
0.4763460072550165,0.49611976592455787,0
0.5010260917571465,0.5001321458926256,1
0.5010260917571465,0.5020873792664186,0
0.5010260917571465,0.5001782431456067,0
0.5355562676905002,0.5202148979046831,1
0.4967750540073621,0.43033745516796906,0
0.49805696682823225,0.4950076003010232,1
0.49805696682823225,0.4975848134206757,0
0.4876785849625728,0.4684494033623366,0
0.4969913338074868,0.5126037814258584,0
0.5294983297091563,0.530789183973357,0
0.49805696682823225,0.4975848134206757,0
0.5005506305494932,0.5313213166020194,1
0.4788039720717983,0.5133501917210742,0
0.5010260917571465,0.5001782431456067,0
0.457394598492688,0.45035301758229973,1
0.5166455989271885,0.5334072163966755,1
0.5410057812072983,0.5349851009901899,0
0.5014922408111755,0.5383810115896842,0
0.49805696682823225,0.4975848134206757,1
0.4971245543301682,0.42540431277031937,0
0.521931664301205,0.6126935259830487,0
0.5146958448753047,0.5228642897812287,0
0.5055234938209973,0.5035853049917395,0
0.4976859453699627,0.4776183478291245,0
0.5026998229478572,0.5052655666371244,0
0.5125969621611194,0.5379624332838197,0
0.49360804893964466,0.47914942768132696,0
0.5118975942230771,0.5178078540256142,1
0.4694674822468066,0.43247727662441793,1
0.5090960337082282,0.5317307759007405,0
0.49382221526540326,0.5283086683765549,0
0.5010260917571465,0.5001782431456067,0
0.4813309658142508,0.48772029961343527,1
0.47648156104903394,0.4895236805955059,0
0.5245875309573582,0.5316369044838762,1
0.503983102529412,0.5283628405400952,1
0.4896619250986634,0.38719850696542035,0
0.5040880356715699,0.5123978768710716,0
0.5010260917571465,0.5001321458926256,0
0.4606027654567261,0.5210826419933606,1
0.5520396338190352,0.5504395109379993,1
0.4615787726806524,0.4452621268800294,1
0.49611312781027644,0.5063140037105544,0
0.5043713691162501,0.522881763797064,1
0.5035519712317911,0.5201535558013967,0
0.5254078640177743,0.5217918050803232,1
0.4951275198092329,0.5198845860098741,0
0.5010260917571465,0.5001782431456067,0
0.4736545085657804,0.5257897548632826,1
0.5368941354140299,0.5455338690756015,0
0.5010260917571465,0.5000463216954404,0
0.4633877673609967,0.46344520185799776,0
0.4963776428906336,0.49573805457237535,0
0.5046772855772975,0.5409903539656103,0
0.49805696682823225,0.5015607879379376,1
0.5073627929053164,0.4997616129186932,1
0.5013957027272538,0.43257677895801666,0
0.49175359832230087,0.4938766281054383,0
0.5010260917571465,0.5020873792664186,1
0.5010260917571465,0.5001782431456067,0
0.5161473220974054,0.5883156682807625,0
0.48278986671186275,0.3818745151728295,1
0.49944967459491746,0.507971395357533,0
0.5112683648459452,0.5297380364316603,0
0.5116700702720552,0.5346661083579239,1
0.5040932568193948,0.4501910094135655,1
0.5034832840082223,0.5384093448346342,1
0.5116310804912627,0.5839901741632496,1
0.5170969236043363,0.6022946180075894,1
0.508426267009668,0.5323768733993538,1
0.4989104366021653,0.5097583218059409,0
0.49714813978182354,0.49498923752420304,1
0.5004068639080812,0.5142857044942801,0
0.5010260917571465,0.4894939403053275,0
0.47869544570201483,0.44161592389253657,0
0.5217286350258428,0.6127149035308379,0
0.4919588897744156,0.49837930347236614,0
0.49374487509875603,0.44130391876055824,0
0.5062075929576789,0.530686108970131,1
0.4764423644235528,0.33229324790865106,0
0.49189190597614935,0.46753319516199293,1
0.5029548161304139,0.5246066562783581,0
0.5010260917571465,0.5001782431456067,1
0.5010260917571465,0.4981438836258768,0
0.4985483076520209,0.47588039502575785,1
0.49494585294625026,0.47563314854136457,0
0.49080844655291883,0.4675258291298335,0
0.49805696682823225,0.4975848134206757,0
0.47411110456511335,0.4752060273152309,0
0.5128356018379396,0.5000371153137315,0
0.5010260917571465,0.5020873792664186,1
0.49891218730677744,0.484503124211606,0
0.48628236318994744,0.4455948098688917,0
0.4571803957942154,0.44790503983924346,1
0.5003213706864995,0.5169090960792091,0
0.5073660406613515,0.5322672351571521,0
0.4796216330049577,0.43904656801593483,0
0.4962244753378131,0.4717232954519228,0
0.5090960337082282,0.5304938286754852,1
0.5131268709992601,0.544034103259198,0
0.5010260917571465,0.5001782431456067,0
0.4974663113418963,0.4992585897646975,0
0.5112445067733674,0.5215534410447975,0
0.5010260917571465,0.5001782431456067,1
0.5010260917571465,0.5001782431456067,0
0.5190450750067764,0.5263942487848571,0
0.49135366260750335,0.4251713850934379,1
0.49413601467481943,0.4568521613224143,0
0.49805696682823225,0.4975848134206757,0
0.5075475267942975,0.5289896729430037,0
0.5137232310655273,0.5318308678461736,0
0.500054930370369,0.504519497875027,0
0.5010260917571465,0.5001782431456067,0
0.502941655520787,0.4865096298257727,1
0.5010260917571465,0.5001782431456067,0
0.49398741155347264,0.5059851391699293,1
0.4955089286884287,0.5235334695646681,1
0.500054930370369,0.5020873792664186,0
0.5005803099143087,0.5346588100436934,0
0.4871838391644717,0.4936877102269256,0
0.5218237558550618,0.5533349737480833,0
0.49805696682823225,0.5015607879379376,0
0.5003470571513154,0.5113397619385085,0
0.4916139796844029,0.42284074320553733,0
0.5473340535746989,0.5375618179947811,0
0.4735630012038202,0.4649053497774014,0
0.44822011547180607,0.40612806243747385,0
0.4967566712637652,0.48760637770221166,1
0.5160628929924683,0.5622212985571442,0
0.5158160299657167,0.5247923511948225,0
0.5160644857957793,0.513246677395224,1
0.500054930370369,0.5001782431456067,0
0.489471967872404,0.4656093662174658,1
